#kap	mrk	lng	trd	ind
nombro	nombr.0o.GRA	de		Zahlform
nombro	nombr.0o.GRA	de		Numerus
nombro	nombr.0o.MAT	fr		nombre
nombro	nombr.0o.MAT	en		number
nombro	nombr.0o.MAT	de		Zahl
nombro	nombr.0o.grupo	en		number
nombro	nombr.0o.grupo	fr		nombre
nombro	nombr.0o.grupo	de	Anzahl (Gruppe)	Anzahl
nombro	nombr.0o.kvanto	en		number
nombro	nombr.0o.kvanto	fr		nombre
nombro	nombr.0o.kvanto	de		Anzahl
nombrono	nombr.0ono	en		fraction
nombrono	nombr.0ono	de		gebrochene Zahl
nombrono	nombr.0ono	de		Bruch
nombronomo	nombr.0onomo	en		name for a number
nombronomo	nombr.0onomo.GRA	en		name for a number
nombronomo	nombr.0onomo.GRA	de		Zahlwort
nombrosistemo	nombr.0osistemo	en		number system
nombrosistemo	nombr.0osistemo	de		Zahlensystem
nombrosistemo	nombr.0osistemo	fr		numération
nombrosistemo	nombr.0osistemo	en		number system
nombrosistemo	nombr.0osistemo	de		Zahlensystem
dunombro	nombr.du0o	en	dual (grammatical)	dual
dunombro	nombr.du0o.GRA	en	dual (grammatical)	dual
dunombro	nombr.du0o.GRA	fr	duel (nombre)	duel
dunombro	nombr.du0o.GRA	de	Zweizahl (Grammatik)	Zweizahl
dunombro	nombr.du0o.GRA	de	Dual (Grammatik)	Dual
grandnombra	nombr.grand0a	de		zahlreich
grandnombra	nombr.grand0a	fr		nombreux
grandnombra	nombr.grand0a	en		numerous
grandnombra	nombr.grand0a.KOMUNE	fr		nombreux
grandnombra	nombr.grand0a.KOMUNE	en		numerous
grandnombra	nombr.grand0a.KOMUNE	de		zahlreich
mezonombro	nombr.mez0o	fr		moyenne
meznombro	nombr.mez0o	fr		moyenne
mezonombro	nombr.mez0o	en		mean
meznombro	nombr.mez0o	en		mean
mezonombro	nombr.mez0o	en		average
meznombro	nombr.mez0o	en		average
mezonombro	nombr.mez0o	de		Mittel
meznombro	nombr.mez0o	de		Mittel
mezonombro	nombr.mez0o.MAT	fr		moyenne
meznombro	nombr.mez0o.MAT	fr		moyenne
mezonombro	nombr.mez0o.MAT	en		mean
meznombro	nombr.mez0o.MAT	en		mean
mezonombro	nombr.mez0o.MAT	en		average
meznombro	nombr.mez0o.MAT	en		average
mezonombro	nombr.mez0o.MAT	de		Mittel
meznombro	nombr.mez0o.MAT	de		Mittel
multenombra	nombr.mult0a	de		zahlreich
multnombra	nombr.mult0a	de		zahlreich
multenombra	nombr.mult0a	fr		nombreux
multnombra	nombr.mult0a	fr		nombreux
multenombra	nombr.mult0a	en		numerous
multnombra	nombr.mult0a	en		numerous
multenombra	nombr.mult0a.KOMUNE	fr		nombreux
multnombra	nombr.mult0a.KOMUNE	fr		nombreux
multenombra	nombr.mult0a.KOMUNE	en		numerous
multnombra	nombr.mult0a.KOMUNE	en		numerous
multenombra	nombr.mult0a.KOMUNE	de		zahlreich
multnombra	nombr.mult0a.KOMUNE	de		zahlreich
multenombri	nombr.mult0i	en		be many
multnombri	nombr.mult0i	en		be many
multenombri	nombr.mult0i	en		be numerous
multnombri	nombr.mult0i	en		be numerous
plurnombro	nombr.multe0o	fr		pluriel
multenombro	nombr.multe0o	fr		pluriel
plurnombro	nombr.multe0o	en	plural (grammar)	plural
multenombro	nombr.multe0o	en	plural (grammar)	plural
plurnombro	nombr.multe0o.GRA	fr		pluriel
multenombro	nombr.multe0o.GRA	fr		pluriel
plurnombro	nombr.multe0o.GRA	en	plural (grammar)	plural
multenombro	nombr.multe0o.GRA	en	plural (grammar)	plural
plurnombro	nombr.multe0o.GRA	de		Plural
multenombro	nombr.multe0o.GRA	de		Plural
plurnombro	nombr.multe0o.GRA	de		Mehrzahl
multenombro	nombr.multe0o.GRA	de		Mehrzahl
natura nombro	nombr.natura0o	fr		entier naturel
natura nombro	nombr.natura0o	en	natural number	number
natura nombro	nombr.natura0o	de	natürliche Zahl	Zahl
natura nombro	nombr.natura0o.MAT	fr		entier naturel
natura nombro	nombr.natura0o.MAT	en	natural number	number
natura nombro	nombr.natura0o.MAT	de	natürliche Zahl	Zahl
nenombrebla	nombr.ne0ebla	NULL	NULL	NULL
nenombrebla	nombr.ne0ebla.GRA	en	mass (noun)	mass
nenombrebla	nombr.ne0ebla.GRA	en	uncountable (noun)	uncountable
nenombrebla	nombr.ne0ebla.KOMUNE	NULL	NULL	NULL
popolnombrado	nombr.popol0ado	fr	recensement (de la population)	recensement
popolnombrado	nombr.popol0ado	en		census
popolnombrado	nombr.popol0ado	de		Volkszählung
popolnombrado	nombr.popol0ado.POL	fr	recensement (de la population)	recensement
popolnombrado	nombr.popol0ado.POL	en		census
popolnombrado	nombr.popol0ado.POL	de		Volkszählung
sennombra	nombr.sen0a	fr		innombrable
sennombra	nombr.sen0a	en		countless
sennombra	nombr.sen0a	de		unzählig
sennombra	nombr.sen0a.FIG	fr		innombrable
sennombra	nombr.sen0a.FIG	en		countless
sennombra	nombr.sen0a.FIG	de		unzählig
trinombro	nombr.tri0o	fr	triel (nombre)	triel
trinombro	nombr.tri0o	en	trial (grammatical)	trial
trinombro	nombr.tri0o	de		Dreizahl
trinombro	nombr.tri0o	de		Trial
trinombro	nombr.tri0o.GRA	fr	triel (nombre)	triel
trinombro	nombr.tri0o.GRA	en	trial (grammatical)	trial
trinombro	nombr.tri0o.GRA	de		Dreizahl
trinombro	nombr.tri0o.GRA	de		Trial
ununombra	nombr.unu0a	NULL	NULL	NULL
ununombra	nombr.unu0a.GRA	NULL	NULL	NULL
ununombro	nombr.unu0o	fr		singulier
ununombro	nombr.unu0o	en	singular (grammatical)	singular
ununombro	nombr.unu0o.GRA	fr		singulier
ununombro	nombr.unu0o.GRA	en	singular (grammatical)	singular
ununombro	nombr.unu0o.GRA	de		Singular
ununombro	nombr.unu0o.GRA	de		Einzahl
nomenklaturo	nomenk.0o	de		Nomenklatur
nomenklaturo	nomenk.0o	fr		nomenclature
nomenklaturo	nomenk.0o	en		nomenclature
nomenklaturo	nomenk.0o	de		Bezeichnungssystem
nomenklaturo	nomenk.0o	de		Benennungssystem
nomenklaturo	nomenk.0o.SCI	fr		nomenclature
nomenklaturo	nomenk.0o.SCI	en		nomenclature
nomenklaturo	nomenk.0o.SCI	de		Bezeichnungssystem
nomenklaturo	nomenk.0o.SCI	de		Benennungssystem
nomenklaturo	nomenk.0o.SCI	de		Nomenklatur
Nova Biologia Nomenklaturo	nomenk.Nova_Biologia_N0o	fr		Nouvelle Nomenclature Biologique
Nova Biologia Nomenklaturo	nomenk.Nova_Biologia_N0o.BIO	fr		Nouvelle Nomenclature Biologique
nomeso	nomes.0o	fr	nome (Égypte ancienne)	nome
nomeso	nomes.0o	de	Gau (Ägypten)	Gau
nomeso	nomes.0o.HIS	fr	nome (Égypte ancienne)	nome
nomeso	nomes.0o.HIS	de	Gau (Ägypten)	Gau
nominala	nomina.0a	fr		nominal
nominala	nomina.0a.EKON	fr		nominal
nominala	nomina.0a.EKON	de		Nenn-
nominala	nomina.0a.EKON	de		Nominal-
nominala	nomina.0a.KOMUNE	fr		nominal
nominala	nomina.0a.KOMUNE	de	dem Namen nach	nach
nominala	nomina.0a.KOMUNE	de		nominell
nominalismo	nomina.0ismo	fr		nominalisme
nominalismo	nomina.0ismo	de		Nominalismus
nominalismo	nomina.0ismo.FIL	fr		nominalisme
nominalismo	nomina.0ismo.FIL	de		Nominalismus
nominala valoro	nomina.0o	fr	valeur nominale	nominale
nominalo	nomina.0o	fr	valeur nominale	nominale
nominala valoro	nomina.0o.EKON	fr	valeur nominale	nominale
nominalo	nomina.0o.EKON	fr	valeur nominale	nominale
nominala valoro	nomina.0o.EKON	de		Nennwert
nominalo	nomina.0o.EKON	de		Nennwert
nominacio	nominac.0o	fr		nomination
nominacio	nominac.0o.GRA	fr		nomination
noradrenalino	noradrenalin.0o	en		noradrenaline
noradrenalino	noradrenalin.0o	de		Noradrenalin
noradrenalino	noradrenalin.0o	fr		norépinéphrine
noradrenalino	noradrenalin.0o	fr		noradrénaline
noradrenalino	noradrenalin.0o.FIZL	de		Noradrenalin
noradrenalino	noradrenalin.0o.FIZL	fr		norépinéphrine
noradrenalino	noradrenalin.0o.FIZL	fr		noradrénaline
noradrenalino	noradrenalin.0o.FIZL	en		noradrenaline
norda	nord.0a	fr		septentrional
norda	nord.0a	fr	du nord	nord
norda	nord.0a	fr		boréal
norda	nord.0a	de		nördlich
norde de	nord.0ede	fr		au nord de
norde de	nord.0ede.ekster	fr		au nord de
norde de	nord.0ede.ekster	de		nördlich von
norde de	nord.0ede.en	fr		au nord de
norde de	nord.0ede.en	de	im Norden von	Norden
norio	nori.0o	fr		noria
norio	nori.0o	de		Noria
norio	nori.0o	de		Schöpfwerk
norma	norm.0a	en		standard
norma	norm.0a	en		normal
norma	norm.0a.0konforma	en		standard
norma	norm.0a.0konforma	en		normal
norma	norm.0a.0konforma	de		genormt
norma	norm.0a.0konforma	de		normiert
norma	norm.0a.0konforma	de		normgemäß
norma	norm.0a.0konforma	de		normgerecht
norma	norm.0a.0rilata	en		standard
norma	norm.0a.0rilata	en		normal
norma	norm.0a.0rilata	de		Norm-
normita	norm.0hava	fr	normé (espace)	normé
normohava	norm.0hava	fr	normé (espace)	normé
normhava	norm.0hava	fr	normé (espace)	normé
normohava	norm.0hava	en		normed
normhava	norm.0hava	en		normed
normigita	norm.0hava	en		normed
normita	norm.0hava	en		normed
normigita	norm.0hava	de		normiert
normita	norm.0hava	de		normiert
normohava	norm.0hava	de		normiert
normhava	norm.0hava	de		normiert
normigita	norm.0hava	fr	normé (espace)	normé
normigita	norm.0hava.MAT	en		normed
normita	norm.0hava.MAT	en		normed
normohava	norm.0hava.MAT	en		normed
normigita	norm.0hava.MAT	de		normiert
normhava	norm.0hava.MAT	en		normed
normita	norm.0hava.MAT	de		normiert
normohava	norm.0hava.MAT	de		normiert
normhava	norm.0hava.MAT	de		normiert
normigita	norm.0hava.MAT	fr	normé (espace)	normé
normita	norm.0hava.MAT	fr	normé (espace)	normé
normohava	norm.0hava.MAT	fr	normé (espace)	normé
normhava	norm.0hava.MAT	fr	normé (espace)	normé
normi	norm.0i	fr	normer (espace)	normer
normi	norm.0i	en		norm
normi	norm.0i	de		normieren
normi	norm.0i.MAT	fr	normer (espace)	normer
normi	norm.0i.MAT	en		norm
normi	norm.0i.MAT	de		normieren
normo	norm.0o	de		Norm
normo	norm.0o.KOMUNE	de		Norm
normo	norm.0o.KOMUNE	en		standard
normo	norm.0o.KOMUNE	en		norm
normo	norm.0o.MAT	de		Norm
normo	norm.0o.MAT	fr	norme (d'un vecteur)	norme
normo	norm.0o.MAT	en		norm
normo	norm.0o.MAT	de		Norm
normo	norm.0o.TEK	de		Norm
normo	norm.0o.TEK	en		standard
normo	norm.0o.TEK	en		norm
normo	norm.0o.TEK	de		Regel
normo	norm.0o.TEK	de		Vorgabe
normo	norm.0o.TEK	de		Vorschrift
normo	norm.0o.konvencio	de		Konvention
normo	norm.0o.konvencio	de		Norm
normumi	norm.0umi	NULL	NULL	NULL
normumita	norm.0umita	NULL	NULL	NULL
duonnormo	norm.duon0o	fr		semi-norme
duonnormo	norm.duon0o	en		pseudonorm
duonnormo	norm.duon0o	en		semi-norm
duonnormo	norm.duon0o	de		Seminorm
duonnormo	norm.duon0o	de		Quasinorm
duonnormo	norm.duon0o	de		Halbnorm
sennormeco	norm.sen0eco	NULL	NULL	NULL
sennormeco	norm.sen0eco.KOMUNE	fr		pagaille
ununorma	norm.unu0a	NULL	NULL	NULL
ununormigi	norm.unu0igi	fr	normer (un vecteur)	normer
ununormigi	norm.unu0igi	en		normalize
ununormigi	norm.unu0igi	de		normieren
normala	normal.0a	fr		normal
normala	normal.0a	en		normal
normala	normal.0a	de		normal
normala	normal.0a.KOMUNE	fr		normal
normala	normal.0a.KOMUNE	en		normal
normala	normal.0a.KOMUNE	de		normal
normala	normal.0a.MAT	fr		normal
normala	normal.0a.MAT	en		normal
normala	normal.0a.MAT	de		normal
normalo	normal.0o	en		normal
normalo	normal.0o.KOMUNE	en		normal
normalo	normal.0o.KOMUNE	fr	situation normale	normale
normalo	normal.0o.KOMUNE	de		Normalität
normalo	normal.0o.MAT	en		normal
normalo	normal.0o.MAT	de		Normale
normalulo	normal.0ulo	de		Normalbürger
normalulo	normal.0ulo	de		Normaler
normalulo	normal.0ulo	de		Normalsterblicher
normalulo	normal.0ulo	de		Durchschnittsmensch
normana	norman.0a	NULL	NULL	NULL
normana	norman.0a.normanda	NULL	NULL	NULL
normana	norman.0a.vikinga	NULL	NULL	NULL
normano	norman.0o	NULL	NULL	NULL
normano	norman.0o.normando	NULL	NULL	NULL
normano	norman.0o.vikinga	en		Norseman
normanda	normand.0a	de		normannisch
normanda	normand.0a.rilata	de		normannisch
normando	normand.0o	de		Normanne
normando	normand.0o.homo	de		Normanne
normando	normand.0o.homo	fr		normands
normando	normand.0o.homo	en		Norman
normando	normand.0o.raso	de		Normanne
normando	normand.0o.vikingo	de		Normanne
Normandujo	normand.0ujo	fr		Normandie
Normandujo	normand.0ujo	en		Normandy
Normandujo	normand.0ujo	de		Normandie
Normandujo	normand.0ujo.GEOG	fr		Normandie
Normandujo	normand.0ujo.GEOG	en		Normandy
Normandujo	normand.0ujo.GEOG	de		Normandie
norvega	norveg.0a	de		norwegisch
norvega	norveg.0a	fr	norvégien (langue)	norvégien
norvega	norveg.0a	en	Norwegian (language)	Norwegian
norvega	norveg.0a	fr	norvégienne (adj.)	norvégienne
norvega	norveg.0a	fr		norvégien
norvega	norveg.0a	en	Norwegian (adj.)	Norwegian
norvego	norveg.0o	fr	Norvégienne (subst.)	Norvégienne
norvego	norveg.0o	en	Norwegian (subst.)	Norwegian
norvego	norveg.0o	fr		Norvégien
norvego	norveg.0o	de		Norweger
norvego	norveg.0o.naciano	fr	Norvégienne (subst.)	Norvégienne
norvego	norveg.0o.naciano	en	Norwegian (subst.)	Norwegian
norvego	norveg.0o.naciano	fr		Norvégien
norvego	norveg.0o.naciano	de		Norweger
norvego	norveg.0o.sxtatano	fr	Norvégienne (subst.)	Norvégienne
norvego	norveg.0o.sxtatano	fr		Norvégien
norvego	norveg.0o.sxtatano	de		Norweger
norvego	norveg.0o.sxtatano	en	Norwegian (subst.)	Norwegian
Norvegujo	norveg.N0ujo	en		Norway
Norvegujo	norveg.N0ujo	fr		Norvège
Norvegujo	norveg.N0ujo.GEOG	de		Norwegen
Norvegujo	norveg.N0ujo.GEOG	fr		Norvège
Norvegujo	norveg.N0ujo.GEOG	en		Norway
Norvegio	norvegi.N0o	fr		Royaume de Norvège
Norvegio	norvegi.N0o	fr		Norvège
Norvegio	norvegi.N0o	en		Norway
Norvegio	norvegi.N0o	de		Norwegen
Norvegio	norvegi.N0o.GEOG	fr		Royaume de Norvège
Norvegio	norvegi.N0o.GEOG	fr		Norvège
Norvegio	norvegi.N0o.GEOG	en		Norway
Norvegio	norvegi.N0o.GEOG	de		Norwegen
nostalgia	nostal.0a	fr	nostalgique (adj.)	nostalgique
nostalgia	nostal.0a	en		nostalgic
nostalgia	nostal.0a	de		nostalgisch
nostalgia	nostal.0a.PSI	fr	nostalgique (adj.)	nostalgique
nostalgia	nostal.0a.PSI	en		nostalgic
nostalgia	nostal.0a.PSI	de		nostalgisch
nostalgie	nostal.0e	fr	avec nostalgie	nostalgie
nostalgie	nostal.0e	en		nostalgically
nostalgie	nostal.0e	de		nostalgisch
nostalgie	nostal.0e.PSI	fr	avec nostalgie	nostalgie
nostalgie	nostal.0e.PSI	en		nostalgically
nostalgie	nostal.0e.PSI	de		nostalgisch
nostalgio	nostal.0o	fr		nostalgie
nostalgio	nostal.0o	en		nostalgia
nostalgio	nostal.0o	de		Nostalgie
nostalgio	nostal.0o	de		Heimweh
nostalgio	nostal.0o.PSI	fr		nostalgie
nostalgio	nostal.0o.PSI	en		nostalgia
nostalgio	nostal.0o.PSI	de		Nostalgie
nostalgio	nostal.0o.PSI	de		Heimweh
nostalgiulo	nostal.0ulo	de		Nostalgiker
nostalgiulo	nostal.0ulo	fr	nostalgique (subst.)	nostalgique
nostalgiulo	nostal.0ulo.PSI	fr	nostalgique (subst.)	nostalgique
nostalgiulo	nostal.0ulo.PSI	de		Nostalgiker
noti	not.0i	fr		noter
noti	not.0i	en		note
noti	not.0i.memori	fr		noter
noti	not.0i.memori	en		note
noti	not.0i.memori	de		merken
noti	not.0i.skribi	fr		noter
noti	not.0i.skribi	en		note
noti	not.0i.skribi	de		vermerken
noti	not.0i.skribi	de		notieren
noto	not.0o	fr		note
noto	not.0o.MUZ	fr		note
noto	not.0o.MUZ	de		Note
noto	not.0o.MUZ	en		note
noto	not.0o.PED	fr		note
noto	not.0o.PED	en	mark (e.g. at school)	mark
noto	not.0o.PED	en	(school) grade	grade
noto	not.0o.PED	de		Schulnote
noto	not.0o.PED	de	Note (z. B. in der Schule)	Note
noto	not.0o.memoriga	fr		note
noto	not.0o.memoriga	en		note
noto	not.0o.memoriga	de		Notiz
noto	not.0o.memoriga	de		Vermerk
notoj	not.0oj	fr		partition
notoj	not.0oj	en		sheet music
notoj	not.0oj	de		Noten
notoj	not.0oj.MUZ	fr		partition
notoj	not.0oj.MUZ	en		sheet music
notoj	not.0oj.MUZ	de		Noten
banknoto	not.bank0o	NULL	NULL	NULL
banknoto	not.bank0o.EKON	NULL	NULL	NULL
diplomatia noto	not.diplomatia0o	fr	note diplomatique	note
diplomatia noto	not.diplomatia0o	de		diplomatische Note
diplomatia noto	not.diplomatia0o.POL	fr	note diplomatique	note
diplomatia noto	not.diplomatia0o.POL	de		diplomatische Note
kurznoto	not.kurz0o	de		Kursstellung
kurznoto	not.kurz0o	de		Kursnotierung
kurznoto	not.kurz0o	de		Börsenkursnotierung
kurznoto	not.kurz0o.EKON	de		Kursstellung
kurznoto	not.kurz0o.EKON	de		Kursnotierung
kurznoto	not.kurz0o.EKON	de		Börsenkursnotierung
piednoti	not.pied0i	fr	annoter (par note en pied de page)	annoter
piednoti	not.pied0i	de	anmerken (per Fußnote)	anmerken
piednoti	not.pied0i.TIP	fr	annoter (par note en pied de page)	annoter
piednoti	not.pied0i.TIP	de	anmerken (per Fußnote)	anmerken
piednoto	not.pied0o	fr		note de bas de page
piednoto	not.pied0o	en		footnote
piednoto	not.pied0o	de		Fußnote
piednoto	not.pied0o.TIP	fr		note de bas de page
piednoto	not.pied0o.TIP	en		footnote
piednoto	not.pied0o.TIP	de		Fußnote
prinoto	not.pri0o	fr		glose
prinoto	not.pri0o	fr		annotation
prinoto	not.pri0o	fr		note explicative
prinoto	not.pri0o.TIP	fr		annotation
prinoto	not.pri0o.TIP	de		Stellungnahme
prinoto	not.pri0o.TIP	de		Kommentar
prinoto	not.pri0o.TIP	de		Anmerkung
prinoto	not.pri0o.TIP	fr		note explicative
prinoto	not.pri0o.TIP	fr		glose
notacio	notaci.0o	fr		notation
notacio	notaci.0o	en		notation
notacio	notaci.0o	de		Notation
notario	notari.0o	fr		notaire
notario	notari.0o	en		notary
notario	notari.0o	de		Notar
notico	notic.0o	de		Kurznachricht
notico	notic.0o	de		Kurzmitteilung
notico	notic.0o	fr		notice
notico	notic.0o	fr	brève (journalistique)	brève
notico	notic.0o	de	Randnotiz (Zeitung)	Randnotiz
notico	notic.0o	de	(Zeitungs-)Meldung	Meldung
notico	notic.0o.KOMUNE	de		Kurzmitteilung
notico	notic.0o.KOMUNE	fr		notice
notico	notic.0o.KOMUNE	fr	brève (journalistique)	brève
notico	notic.0o.KOMUNE	de	Randnotiz (Zeitung)	Randnotiz
notico	notic.0o.KOMUNE	de	(Zeitungs-)Meldung	Meldung
notico	notic.0o.KOMUNE	de		Kurznachricht
Noŭruzo	nouxruz.0o	en		Nowruz
Noŭruzo	nouxruz.0o	fr		Noruz
Noŭruzo	nouxruz.0o.KAL	fr		Noruz
Noŭruzo	nouxruz.0o.KAL	en		Nowruz
nova	nov.0a	fr		nouveau
nova	nov.0a	fr	neuf (nouveau)	neuf
nova	nov.0a	en		new
nova	nov.0a	de		neu
nova	nov.0a.antauxa	fr		nouveau
nova	nov.0a.antauxa	fr	neuf (nouveau)	neuf
nova	nov.0a.antauxa	en		new
nova	nov.0a.antauxa	de		neu
nova	nov.0a.eka	fr		nouveau
nova	nov.0a.eka	fr	neuf (nouveau)	neuf
nova	nov.0a.eka	en		new
nova	nov.0a.eka	de		neu
nova	nov.0a.fresxa	fr		nouveau
nova	nov.0a.fresxa	fr	neuf (nouveau)	neuf
nova	nov.0a.fresxa	en		new
nova	nov.0a.fresxa	de		neu
nova	nov.0a.kaduka	fr		nouveau
nova	nov.0a.kaduka	fr	neuf (nouveau)	neuf
nova	nov.0a.kaduka	en		new
nova	nov.0a.kaduka	de		neu
nova	nov.0a.sxangxita	fr		nouveau
nova	nov.0a.sxangxita	fr	neuf (nouveau)	neuf
nova	nov.0a.sxangxita	en		new
nova	nov.0a.sxangxita	de		neu
novaĵisto	nov.0ajxisto	fr		journaliste d'information
novaĵisto	nov.0ajxisto	en	(news) reporter	reporter
novaĵisto	nov.0ajxisto	en		newsman
novaĵisto	nov.0ajxisto	de		Nachrichtenreporter
novaĵisto	nov.0ajxisto.INF	fr		journaliste d'information
novaĵisto	nov.0ajxisto.INF	en	(news) reporter	reporter
novaĵisto	nov.0ajxisto.INF	en		newsman
novaĵisto	nov.0ajxisto.INF	de		Nachrichtenreporter
novaĵo	nov.0ajxo	fr	nouvelle (annonce)	nouvelle
novaĵo	nov.0ajxo	fr	nouveauté (innovation)	nouveauté
novaĵo	nov.0ajxo	fr		innovation
novaĵo	nov.0ajxo.informo	fr	nouvelle (annonce)	nouvelle
novaĵo	nov.0ajxo.informo	fr	nouveauté (innovation)	nouveauté
novaĵo	nov.0ajxo.informo	fr		innovation
novaĵo	nov.0ajxo.informo	en		news
novaĵo	nov.0ajxo.informo	de		Neuigkeit
novaĵo	nov.0ajxo.invento	fr	nouvelle (annonce)	nouvelle
novaĵo	nov.0ajxo.invento	fr	nouveauté (innovation)	nouveauté
novaĵo	nov.0ajxo.invento	fr		innovation
novaĵo	nov.0ajxo.invento	en		novelty
novaĵo	nov.0ajxo.invento	de		Neuheit
novaĵo	nov.0ajxo.okazo	fr	nouvelle (annonce)	nouvelle
novaĵo	nov.0ajxo.okazo	fr	nouveauté (innovation)	nouveauté
novaĵo	nov.0ajxo.okazo	fr		innovation
novaĵo	nov.0ajxo.okazo	en		news
novaĵo	nov.0ajxo.okazo	de		Neuigkeit
noveca	nov.0eca	de		innovativ
noveca	nov.0eca.KOMUNE	de		innovativ
noveca	nov.0eca.KOMUNE	en		innovative
novismo	nov.0ismo	NULL	NULL	NULL
novismo	nov.0ismo.BELA	en		modernism
novismo	nov.0ismo.BELA	de		Modernismus
novismo	nov.0ismo.BELA	de		Novismus
novismo	nov.0ismo.LIN	fr		néologisme
novismo	nov.0ismo.LIN	en		neologism
novismo	nov.0ismo.LIN	de		Neologismus
novulo	nov.0ulo	fr	nouveau (subst.)	nouveau
novulo	nov.0ulo	fr	débutant (subst.)	débutant
novulo	nov.0ulo	en		neophyte
novulo	nov.0ulo	en		newcomer
novulo	nov.0ulo	en		greenhorn
novulo	nov.0ulo	de		Neuling
novulo	nov.0ulo	en		newbie
novulo	nov.0ulo	en		novice
novulo	nov.0ulo.KOMUNE	de		Neuling
novulo	nov.0ulo.KOMUNE	fr	nouveau (subst.)	nouveau
novulo	nov.0ulo.KOMUNE	fr	débutant (subst.)	débutant
novulo	nov.0ulo.KOMUNE	en		neophyte
novulo	nov.0ulo.KOMUNE	en		newcomer
novulo	nov.0ulo.KOMUNE	en		greenhorn
novulo	nov.0ulo.KOMUNE	en		newbie
novulo	nov.0ulo.KOMUNE	en		novice
denove	nov.de0e	fr		de nouveau
denove	nov.de0e	fr		à nouveau
denove	nov.de0e	en		afresh
denove	nov.de0e	en		anew
denove	nov.de0e	en		again
denove	nov.de0e	de		noch mal
denove	nov.de0e	de		noch einmal
denove	nov.de0e	de		wieder
denove	nov.de0e	de		erneut
denove	nov.de0e.KOMUNE	fr		de nouveau
denove	nov.de0e.KOMUNE	fr		à nouveau
denove	nov.de0e.KOMUNE	en		afresh
denove	nov.de0e.KOMUNE	en		anew
denove	nov.de0e.KOMUNE	en		again
denove	nov.de0e.KOMUNE	de		noch mal
denove	nov.de0e.KOMUNE	de		noch einmal
denove	nov.de0e.KOMUNE	de		wieder
denove	nov.de0e.KOMUNE	de		erneut
falsa novaĵo	nov.falsa_0ajxo	fr		fausse nouvelle
falsa novaĵo	nov.falsa_0ajxo	en		false report
falsa novaĵo	nov.falsa_0ajxo	en		canard
falsa novaĵo	nov.falsa_0ajxo	de		Zeitungsente
falsa novaĵo	nov.falsa_0ajxo	de		Falschmeldung
falsa novaĵo	nov.falsa_0ajxo.INF	fr		fausse nouvelle
falsa novaĵo	nov.falsa_0ajxo.INF	en		false report
falsa novaĵo	nov.falsa_0ajxo.INF	en		canard
falsa novaĵo	nov.falsa_0ajxo.INF	de		Zeitungsente
falsa novaĵo	nov.falsa_0ajxo.INF	de		Falschmeldung
malnova	nov.mal0a	fr	vieux (objet)	vieux
malnova	nov.mal0a	fr		ancien
malnova	nov.mal0a	en		old
malnova	nov.mal0a	de		alt
malnova	nov.mal0a.praa	fr	vieux (objet)	vieux
malnova	nov.mal0a.praa	fr		ancien
malnova	nov.mal0a.praa	en		old
malnova	nov.mal0a.praa	de		alt
malnovaĵo	nov.mal0ajxo	fr		chose ancienne
malnovaĵo	nov.mal0ajxo	fr		ancienneté
malnovaĵo	nov.mal0ajxo	en		old stuff
malnovaĵo	nov.mal0ajxo	de		altes Zeug
malnovaĵo	nov.mal0ajxo	de		Trödel
malnovaĵo	nov.mal0ajxo	de		Antiquität
malnovaĵo	nov.mal0ajxo.io	fr		chose ancienne
malnovaĵo	nov.mal0ajxo.io	fr		ancienneté
malnovaĵo	nov.mal0ajxo.io	en		old stuff
malnovaĵo	nov.mal0ajxo.io	de		altes Zeug
malnovaĵo	nov.mal0ajxo.io	de		Trödel
malnovaĵo	nov.mal0ajxo.io	de		Antiquität
renoviĝi	nov.re0gxi	en		become new again
renoviĝi	nov.re0gxi	en		renew itself
renoviĝi	nov.re0gxi	fr	se renouveler	renouveler
renoviĝi	nov.re0gxi.KOMUNE	en		become new again
renoviĝi	nov.re0gxi.KOMUNE	en		renew itself
renoviĝi	nov.re0gxi.KOMUNE	de	sich erneuern	erneuern
renoviĝi	nov.re0gxi.KOMUNE	fr	se renouveler	renouveler
renovigi	nov.re0igi	en		renew
renovigi	nov.re0igi	en		refurbish
renovigi	nov.re0igi	fr		renouveler
renovigi	nov.re0igi	en		renovate
renovigi	nov.re0igi	de		erneuern
renovigi	nov.re0igi	de		renovieren
renovigi	nov.re0igi.KOMUNE	en		renew
renovigi	nov.re0igi.KOMUNE	en		refurbish
renovigi	nov.re0igi.KOMUNE	fr		renouveler
renovigi	nov.re0igi.KOMUNE	en		renovate
renovigi	nov.re0igi.KOMUNE	de		erneuern
renovigi	nov.re0igi.KOMUNE	de		renovieren
trompnovaĵo	nov.tromp0ajxo	fr		intoxe
trompnovaĵo	nov.tromp0ajxo	fr		infoxe
trompnovaĵo	nov.tromp0ajxo	en		fake news
trompnovaĵo	nov.tromp0ajxo	en		hoax
trompnovaĵo	nov.tromp0ajxo	de		Fake News
trompnovaĵo	nov.tromp0ajxo.INF	fr		intoxe
trompnovaĵo	nov.tromp0ajxo.INF	fr		infoxe
trompnovaĵo	nov.tromp0ajxo.INF	en		fake news
trompnovaĵo	nov.tromp0ajxo.INF	en		hoax
trompnovaĵo	nov.tromp0ajxo.INF	de		Fake News
novao	nova.0o	fr		nova
novao	nova.0o	en		nova
novao	nova.0o	de		Nova
