vulkaniz;PVEF;vulkan1
vultur;UV;vultur
vulv;PVEF;vulv
vund;UV;vund
zebr;UV;zebr
zefir;PVEF;zefir
zelot;JED;zelot
zenit;UV;zenit
zeolit;PVEF;zeolit
zibel;UV;zibel
zigom;PVEF;zigom
zigzag;JED;zigzag
zingibr;UV;zingib
zink;UV;zink
zirkon;JED;zirkon
zirkoni;JED;zirkoni
zizel;UV;zizel
zizif;PVEF;zizif
zodiak;JED;zodiak
zon;UV;zon
zoofit;PVEF;zoofit
zoologi;JED;zoolog1
zorg;UV;zorg
zuav;JED;zuav
