#kap	mrk	lng	trd	ind
ublieto	ubliet.0o	fr		oubliette
ublieto	ubliet.0o	en		oubliette
ublieto	ubliet.0o	en		bottle dungeon
ublieto	ubliet.0o	de		Kerker
ublieto	ubliet.0o.POL	fr		oubliette
ublieto	ubliet.0o.POL	en		oubliette
ublieto	ubliet.0o.POL	en		bottle dungeon
ublieto	ubliet.0o.POL	de		Kerker
udono	udon.0o	fr		udon
udono	udon.0o	de		Udon
udono	udon.0o	en		udon
udono	udon.0o.KUI	fr		udon
udono	udon.0o.KUI	de		Udon
udono	udon.0o.KUI	en		udon
Ueno	uen.0o	NULL	NULL	NULL
Ueno	uen.0o.kvartalo	fr		Ueno
Ueno	uen.0o.kvartalo	en		Ueno
Ueno	uen.0o.kvartalo	de		Ueno
Ugando	ugand.U0o	NULL	NULL	NULL
Ugando	ugand.U0o.GEOG	fr		Uganda
Ugando	ugand.U0o.GEOG	en		Uganda
Ugando	ugand.U0o.GEOG	de		Uganda
ugviso	ugvis.0o	fr		uguisu
ugviso	ugvis.0o	fr		bouscarle chanteuse
ugviso	ugvis.0o	en		manchurian bush-warbler
ugviso	ugvis.0o	de		Japanbuschsänger
ugviso	ugvis.0o.ZOO	fr		uguisu
ugviso	ugvis.0o.ZOO	fr		bouscarle chanteuse
ugviso	ugvis.0o.ZOO	en		manchurian bush-warbler
ugviso	ugvis.0o.ZOO	de		Japanbuschsänger
-uj	uj.0	NULL	NULL	NULL
-uj	uj.0.entenilo	fr	-ier (suffixe de contenant)	-ier
-uj	uj.0.entenilo	de		Gefäß
-uj	uj.0.entenilo	de		Behälter
-uj	uj.0.entenilo	fr	-ière (suffixe de contenant)	-ière
-uj	uj.0.lando	de		Staat
-uj	uj.0.lando	de		Land
-uj	uj.0.planto	de		Busch
-uj	uj.0.planto	de		Strauch
-uj	uj.0.planto	de		Baum
ujo	uj.0o	fr	enveloppe (contenant)	enveloppe
ujo	uj.0o	fr	contenant (subst.)	contenant
ujo	uj.0o	en		container
ujo	uj.0o.KOMUNE	fr	enveloppe (contenant)	enveloppe
ujo	uj.0o.KOMUNE	fr	contenant (subst.)	contenant
ujo	uj.0o.KOMUNE	en		container
enujigi	uj.en0igi	fr	ranger (mettre dans un contenant)	ranger
enujigi	uj.en0igi.KOMUNE	fr	ranger (mettre dans un contenant)	ranger
ujutna	ujutn.0a	en		cozy
ujutna	ujutn.0a	en		cosy
ujutna	ujutn.0a	de		gesellig
ujutna	ujutn.0a	de		kuschelig
ujutna	ujutn.0a	de		beschaulich
ujutna	ujutn.0a	de		behaglich
ujutna	ujutn.0a	de		gemütlich
-uk	uk.0	NULL	NULL	NULL
ukazo	ukaz.0o	fr		ukase
ukazo	ukaz.0o	fr		oukase
ukazo	ukaz.0o	en		ukase
ukazo	ukaz.0o	de		Ukas
ukazo	ukaz.0o.JUR	fr		ukase
ukazo	ukaz.0o.JUR	fr		oukase
ukazo	ukaz.0o.JUR	en		ukase
ukazo	ukaz.0o.JUR	de		Ukas
Ukrainio	ukraini.0o	en		Ukraine
Ukrainio	ukraini.0o	de		Ukraine
Ukrainio	ukraini.0o	fr		Ukraine
Ukrainio	ukraini.0o.GEOG	de		Ukraine
Ukrainio	ukraini.0o.GEOG	fr		Ukraine
Ukrainio	ukraini.0o.GEOG	en		Ukraine
ukrajna	ukrajn.0a	fr	ukrainien (adjectif)	ukrainien
ukraina	ukrajn.0a	fr	ukrainien (adjectif)	ukrainien
ukrajna	ukrajn.0a	en		Ukrainian
ukraina	ukrajn.0a	en		Ukrainian
ukrajna	ukrajn.0a	de		ukrainisch
ukraina	ukrajn.0a	de		ukrainisch
ukrajno	ukrajn.0o	NULL	NULL	NULL
ukraino	ukrajn.0o	NULL	NULL	NULL
ukrajno	ukrajn.0o.homo	de		Ukrainer
ukraino	ukrajn.0o.homo	de		Ukrainer
ukrajno	ukrajn.0o.homo	fr	Ukrainien (habitant)	Ukrainien
ukraino	ukrajn.0o.homo	fr	Ukrainien (habitant)	Ukrainien
ukrajno	ukrajn.0o.homo	en		Ukrainian
ukraino	ukrajn.0o.homo	en		Ukrainian
ukrajno	ukrajn.0o.homo	de		Ukrainerin
ukraino	ukrajn.0o.homo	de		Ukrainerin
Ukrajno	ukrajn.U0o	NULL	NULL	NULL
Ukraino	ukrajn.U0o	NULL	NULL	NULL
Ukrajno	ukrajn.U0o.GEOG	NULL	NULL	NULL
Ukraino	ukrajn.U0o.GEOG	NULL	NULL	NULL
Ukrajnujo	ukrajn.U0ujo	fr		Ukraine
Ukrainujo	ukrajn.U0ujo	fr		Ukraine
Ukrajnujo	ukrajn.U0ujo	en		Ukraine
Ukrainujo	ukrajn.U0ujo	en		Ukraine
Ukrajnujo	ukrajn.U0ujo	de		Ukraine
Ukrainujo	ukrajn.U0ujo	de		Ukraine
ukrajnino	ukrajn.in0o	fr	Ukrainienne (habitante)	Ukrainienne
ukrainino	ukrajn.in0o	fr	Ukrainienne (habitante)	Ukrainienne
ukrajnino	ukrajn.in0o	en		Ukrainian woman
ukrainino	ukrajn.in0o	en		Ukrainian woman
ukrajnino	ukrajn.in0o	de		Ukrainerin
ukrainino	ukrajn.in0o	de		Ukrainerin
ukulelo	ukulel.0o	fr		ukulélé
ukulelo	ukulel.0o	en		ukulele
ukulelo	ukulel.0o	de		Ukulele
ukulelo	ukulel.0o.MUZ	fr		ukulélé
ukulelo	ukulel.0o.MUZ	en		ukulele
ukulelo	ukulel.0o.MUZ	de		Ukulele
-ul	ul.0	de	-er	er
ulo	ul.0o	de		Typ
ulo	ul.0o	fr		individu
ulo	ul.0o	en		guy
ulo	ul.0o	en		gal
ulo	ul.0o	en		fellow
ulo	ul.0o	en		dude
ulo	ul.0o	en		chick
ulo	ul.0o	en		chap
ulo	ul.0o	en		bloke
ulo	ul.0o	en		person
ulo	ul.0o	en		individual
ulo	ul.0o	de		Kerl
ulo	ul.0o	de		Person
ulo	ul.0o	de		Individuum
Ulambano	ulamban.0o	fr	Ullambana (fête des morts bouddhique)	Ullambana
Ulambano	ulamban.0o	de		Allerseelenfest
Ulambano	ulamban.0o	de		Ullambana
Ulambano	ulamban.0o.BUD	fr	Ullambana (fête des morts bouddhique)	Ullambana
Ulambano	ulamban.0o.BUD	de		Allerseelenfest
Ulambano	ulamban.0o.BUD	de		Ullambana
ulano	ulan.0o	fr		uhlan
ulano	ulan.0o	en		ulan
ulano	ulan.0o	en		uhlan
ulano	ulan.0o	de		Ulan
ulano	ulan.0o.MIL	en		ulan
ulano	ulan.0o.MIL	en		uhlan
ulano	ulan.0o.MIL	fr		uhlan
ulano	ulan.0o.MIL	de		Ulan
Ulanbatoro	ulanbator.0o	NULL	NULL	NULL
Ulanbatoro	ulanbator.0o.cxefurbo	fr		Oulan-Bator
Ulanbatoro	ulanbator.0o.cxefurbo	en		Ulaanbaatar
Ulanbatoro	ulanbator.0o.cxefurbo	de		Ulaanbaatar
ulcero	ulcer.0o	fr		ulcère
ulcero	ulcer.0o	en		ulcer
ulcero	ulcer.0o	de		Ulkus
ulcero	ulcer.0o	de		Geschwür
ulcero	ulcer.0o.MED	en		ulcer
ulcero	ulcer.0o.MED	de		Ulkus
ulcero	ulcer.0o.MED	de		Geschwür
ulcero	ulcer.0o.MED	fr		ulcère
ulekso	uleks.0o	fr		ajonc
ulekso	uleks.0o	en		whin
ulekso	uleks.0o	en		furze
ulekso	uleks.0o	en		gorse
ulekso	uleks.0o	de		Stechginster
ulemo	ulem.0o	fr		uléma
ulemo	ulem.0o	fr		ouléma
ulemo	ulem.0o.ISL	fr		uléma
ulemo	ulem.0o.ISL	fr		ouléma
Uliso	ulis.0o	en		Ulysses
Uliso	ulis.0o	de		Ulysses
ulmo	ulm.0o	fr		orme
ulmo	ulm.0o	en		elm
ulmo	ulm.0o	de		Ulme
ulmo	ulm.0o.BOT	fr		orme
ulmo	ulm.0o.BOT	en		elm
ulmo	ulm.0o.BOT	de		Ulme
ulmacoj	ulmac.0oj	fr		ulmacées
ulmacoj	ulmac.0oj	en		ulmaceae
ulmacoj	ulmac.0oj	de		Ulmengewächse
ulmacoj	ulmac.0oj.BOT	fr		ulmacées
ulmacoj	ulmac.0oj.BOT	en		ulmaceae
ulmacoj	ulmac.0oj.BOT	de		Ulmengewächse
ulno	uln.0o	NULL	NULL	NULL
ulno	uln.0o.kubutosto	de		Elle
ulno	uln.0o.kubutosto	fr		ulna
ulno	uln.0o.kubutosto	fr		cubitus
ulno	uln.0o.kubutosto	en		ulna
ulno	uln.0o.mezurilo	de		Zollstock
ulno	uln.0o.mezurunuo	fr		aune de Paris
ulno	uln.0o.mezurunuo	fr		coudée
ulno	uln.0o.mezurunuo	de		Elle
ulno	uln.0o.mezurunuo	en		arm's length
ulno	uln.0o.mezurunuo	en		ell
ulno	uln.0o.mezurunuo	en		cubit
Ulstero	ulster.0o	NULL	NULL	NULL
Ulstero	ulster.0o.regiono	fr		Ulster
Ulstero	ulster.0o.regiono	en		Ulster
Ulstero	ulster.0o.regiono	de		Ulster
ultimato	ultima.0o	fr		ultimatum
ultimato	ultima.0o	en		ultimatum
ultimato	ultima.0o	de		Ultimatum
ultimato	ultima.0o.MIL	fr		ultimatum
ultimato	ultima.0o.MIL	en		ultimatum
ultimato	ultima.0o.MIL	de		Ultimatum
ultra-	ultra.0	fr		ultra-
ultra-	ultra.0.SCI	fr		ultra-
ultramaro	ultram.0o	fr		outremer
