# mrk	kap	num	dos	ind	trd
g.0	go		oa_7	NULL	NULL
g.0.konsonanto	go		oa_7	NULL	NULL
gabardin.0o	gabardino		NULL	NULL	NULL
gabardin.0o.TEKS_sxtofo	gabardino		NULL	NULL	NULL
gaberon.G0o	Gaberono		NULL	NULL	NULL
gaberon.G0o	Gaborono		NULL	NULL	NULL
gaberon.G0o.GEOG	Gaberono		NULL	Gaborone	
gaberon.G0o.GEOG	Gaborono		NULL	Gaborone	
gabi.0o	gabio		NULL	Schanzkorb	
gabl.0o	gablo		NULL	Giebel	
gabl.0o.ARKI	gablo	1	NULL	Giebel	
gabl.0o.ARKI_ornama	gablo	2	NULL	Wimperg	
gabl.0o.ARKI_ornama	gablo	2	NULL	Giebel	
gabon.G0o	Gabono		NULL	Gabun	
gabon.G0o.GEOG	Gabono		NULL	Gabun	
gabriel.0o	Gabrielo		NULL	Gabriel	
gabriel.0o.NOM	Gabrielo		NULL	Gabriel	
gad.0o	gado		NULL	NULL	NULL
gad.0o.KOMUNE	gado	1	NULL	Dorsch	
gad.0o.ZOO	gado	2	NULL	Kabeljau	
gad.0oformaj	gadoformaj		NULL	Dorschartige	
gad.0oformaj.ZOO	gadoformaj		NULL	Dorschartige	
gaded.0oj	gadedoj		NULL	Dorsche	Dorsche (Familie)
gadmes.0o	gadmeso		NULL	Dildo	
gadmes.0o	gadmeso		NULL	Plastikschwanz	
gadmes.0o.dildo	gadmeso		NULL	Dildo	
gadmes.0o.dildo	gadmeso		NULL	Plastikschwanz	
gadoli.0o	gadolinio		NULL	Gadolinium	
gadulk.0o	gadulko		NULL	Gadulka	
gael.0a	gaela		NULL	gälisch	
gael.0o	gaelo		NULL	Gäle	
gaf.0o	gafo		NULL	Gaffel	
gagat.0o	gagato		NULL	Gagat	
gagat.0o	gagato		NULL	Jett	
gagat.0o	gagato		NULL	Pechkohle	
gage.0o	gageo		NULL	Gelbstern	
gaj.0a	gaja		ekz_20	fröhlich	
gaj.0a	gaja		ekz_20	heiter	
gaj.0a	gaja		ekz_20	lustig	
gaj.0a.gajiga	gaja	2	ekz_20	fröhlich	
gaj.0a.gajiga	gaja	2	ekz_20	heiter	
gaj.0a.gajiga	gaja	2	ekz_20	lustig	
gaj.0a.sente	gaja	1	ekz_20	fröhlich	
gaj.0a.sente	gaja	1	ekz_20	heiter	
gaj.0a.sente	gaja	1	ekz_20	lustig	
gaj.0i	gaji		NULL	fröhlich sein	
gaj.0i	gaji		NULL	heiter sein	
gaj.0i	gaji		NULL	freuen	sich freuen
gaj.0iga	gajiga		NULL	erheiternd	
gaj.0iga	gajiga		NULL	aufheiternd	
gaj.0igi	gajigi		NULL	erheitern	
gaj.0igi	gajigi		NULL	aufheitern	
gaj.G0o	Gajo		NULL	Gaius	
gaj.G0o.NOM	Gajo		NULL	Gaius	
gaj.mal0a	malgaja		NULL	NULL	NULL
gaj.mal0i	malgaji		NULL	traurig sein	
gaj.mal0i	malgaji		NULL	trübselig sein	
gaj.mal0i	malgaji		NULL	Trübsal blasen	
gaj.mal0o	malgajo		NULL	NULL	NULL
gajak.0ligno	gajakligno		NULL	Pockholz	
gajak.0o	gajako		NULL	Guajakbaum	
gajak.0o	gvajako		NULL	Guajakbaum	
gajako.0o	gajakolo		NULL	Guajakol	
gajako.0o	gvajakolo		NULL	Guajakol	
gajl.0o	gajlo		NULL	Galle	
gajl.0o	gajlo		NULL	Gallapfel	
gajl.0o.BOT	gajlo		NULL	Galle	
gajl.0o.BOT	gajlo		NULL	Gallapfel	
gajlard.0o	gajlardo		NULL	Galliard	
gajlard.0o.danco	gajlardo	1	NULL	Galliard	
gajlard.0o.muzikajxo	gajlardo	2	NULL	Galliard	
gajn.0i	gajni		NULL	gewinnen	
gajn.0i.EKON	gajni	1	NULL	erwerben	
gajn.0i.EKON	gajni	1	NULL	gewinnen	
gajn.0i.FIG	gajni	2	NULL	gewinnen	
gajn.0o	gajno		NULL	NULL	NULL
gajn.0o.ago	gajno	1	NULL	Gewinnen	
gajn.0o.gajnitajxo	gajno	2	NULL	Gewinn	
gajn.0o.gajnitajxo	gajno	2	NULL	Erwerb	
gajn.mal0i	malgajni		NULL	verlieren	
gak.0i	gaki		NULL	gackern	
gak.0i.ZOO	gaki		NULL	gackern	
gak.gik0	gik gak		NULL	Gak-gak	
gak.gik0.SON	gik gak		NULL	Gak-gak	
gal.0dukto	galdukto		NULL	Gallengang	
gal.0dukto.ANA	galdukto		NULL	Gallengang	
gal.0o	galo		NULL	Galle	
gal.0o.ANA	galo	1	NULL	Galle	
gal.0o.PSI	galo	2	NULL	Galle	
gal.0veziko	galveziko		NULL	Gallenblase	
gal.0veziko	gala veziko		NULL	Gallenblase	
gal.0veziko.ANA	galveziko		NULL	Gallenblase	
gal.0veziko.ANA	gala veziko		NULL	Gallenblase	
galabij.0o	galabijo		NULL	Galabiyah	
galabij.0o.TEKS	galabijo		NULL	Galabiyah	
galaksi.0o	galaksio		oa_9	Galaxis	
galaksi.0o	galaksio		oa_9	Milchstraße	
galaksi.0o	galaksio		oa_9	Milchstraßensystem	
galaksi.0o.laktovojo	galaksio	2	oa_9	Galaxis	
galaksi.0o.laktovojo	galaksio	2	oa_9	Milchstraße	
galaksi.0o.laktovojo	galaksio	2	oa_9	Milchstraßensystem	
galaksi.0o.stelamaso	galaksio	1	oa_9	Galaxis	
galaksi.0o.stelamaso	galaksio	1	oa_9	Milchstraße	
galaksi.0o.stelamaso	galaksio	1	oa_9	Milchstraßensystem	
galaktoz.0o	galaktozo		NULL	Galactose	
galant.0o	galanto		oa_2	Schneeglöckchen	
galant1.0	galanta		NULL	galant	
galant1.0	galanta		NULL	zuvorkommend	
galant2.0o	galanterio		NULL	Galanteriewaren [ark]	
galant2.0o	galanterio		NULL	Schmuck- und Ziergegenstände	
galant3.0o	galantino		oa_2	Galantine	
galapag.0oj	Galapagoj		NULL	Galapagosinseln	
galapag.0oj.insularo	Galapagoj		NULL	Galapagosinseln	
galban.0o	galbano		NULL	Galbanharz	
galban.0o.PAR	galbano		NULL	Galbanharz	
galbul.0o	galbulo		NULL	Glanzvogel	
galbul1.0oj	galbuledoj		NULL	Glanzvögel	Glanzvögel (Familie)
galeas.0o	galeaso		NULL	Galeasse	
galeas.0o.SHI	galeaso		NULL	Galeasse	
galen.0o	galeno		NULL	Bleiglanz	
galeop.0o	galeopiteko		NULL	Gleitflieger	Gleitflieger (Gattung)
galeop.0o	galeopiteko		NULL	Riesengleiter	
galeop.0o	galeopiteko		NULL	Flattermakis	
galer.0o	galero		NULL	Galeere	
galeri.0eto	galerieto		NULL	NULL	NULL
galeri.0eto.MEB	galerieto		NULL	Ziergeländer	
galeri.0o	galerio		NULL	Galerie	
galeri.0o.ARKI	galerio	1	NULL	Galerie	
galeri.0o.ekspoziciejo	galerio	3	NULL	Kunstgalerie	
galeri.0o.ekspoziciejo	galerio	3	NULL	Galerie	
galeri.0o.interdoma	galerio	2	NULL	Galerie	
galeri.0o.kolekto	galerio	4	NULL	Kunstsammlung	
galeri.0o.kolekto	galerio	4	NULL	Galerie	
galeri.0o.mineja	galerio	5	NULL	Stollen	Stollen (Zugang)
galeri.0o.mineja	galerio	5	NULL	Strecke	Strecke (Grube)
galeri.0o.mineja	galerio	5	NULL	Galerie	
galez.0o	Galezo		NULL	Galois	
galez.g0a	galeza		NULL	Galoissche	
gali.0o	galio		NULL	Labkraut	
gali.0o.odoranta	galio		NULL	Labkraut	
gali.0o.odoranta	galio		NULL	Waldmeister	
gali.Odoranta_0o	Odoranta galio		NULL	NULL	NULL
galici.0o	galicismo		NULL	Gallizismus	
galile.0o	Galileo		NULL	NULL	NULL
galile.0o.BIB	Galileo		NULL	Galiläa	
galilej.0a	galileja		NULL	galileisch	
galilej.0o	Galilejo		NULL	Galileo Galilei	
galima.0o	galimatio		NULL	wirres Zeug	
galima.0o	galimatio		NULL	verworrenes Gerede	
galima.0o	galimatio		NULL	Kauderwelsch	
galima.0o	galimatio		NULL	Galimathias	Galimathias (rare)
galinag.0o	galinago		NULL	NULL	NULL
galinag.0o.ZOO	galinago		NULL	Bekassine	
galinag.0o.ZOO	galinago		NULL	Sumpfschnepfe	
galinu.0o	galinulo		NULL	Teichralle	
galinu.0o	galinolo		NULL	Teichralle	
galinu.0o	galinulo		NULL	Teichhuhn	
galinu.0o	galinolo		NULL	Teichhuhn	
galinu.0o.ZOO	galinulo		NULL	Teichralle	
galinu.0o.ZOO	galinolo		NULL	Teichralle	
galinu.0o.ZOO	galinulo		NULL	Teichhuhn	
galinu.0o.ZOO	galinolo		NULL	Teichhuhn	
galion.0o	galiono		NULL	Galeone	
galium.0o	galiumo		NULL	Gallium	
galjon.0o	galjono		NULL	NULL	NULL
galjon.0o.mezurunuo	galjono		NULL	Gallone	
galon.0i	galoni		NULL	betressen	
galon.0i.TEKS	galoni		NULL	betressen	
galon.0o	galono		NULL	Borde	
galon.0o	galono		NULL	Litze	
galon.0o	galono		NULL	Tresse	
galon.0o.TEKS	galono		NULL	Borde	
galon.0o.TEKS	galono		NULL	Litze	
galon.0o.TEKS	galono		NULL	Tresse	
galop.0e	galope		NULL	galoppierend	
galop.0e	galope		NULL	Galopp	im Galopp
galop.0i	galopi		NULL	galoppieren	
galop.0i.FIG	galopi	2	NULL	galoppieren	
galop.0i.RAJ	galopi	1	NULL	galoppieren	
galop.0o	galopo		NULL	Galopp	
galop.0o.KOMUNE	galopo		NULL	Galopp	
galosx.0o	galoŝo		NULL	Galosche	
galvan.0a	galvana		NULL	galvanisch	
galvan.0ajxo	galvanaĵo		NULL	Druckplatte	
galvan1.0i	galvanizi		NULL	galvanisieren	
galvan1.0i	galvanizi		NULL	verzinken	
galvan1.0i	galvanizi		NULL	galvanisieren	
galvan1.0i	galvanizi		NULL	Gleichstrom	mit Gleichstrom behandeln
galvan1.0i	galvanizi		NULL	galvanisieren	
galvan2.0o	galvanometro		NULL	Galvanometer	
galvan4.0o	galvanoskopo		NULL	Galvanoskop	
galvan6.0o	galvanismo		NULL	Galvanismus	
gam.0i	gami		NULL	NULL	NULL
gam.0i.FIG	gami		NULL	NULL	NULL
gam.0o	gamo		NULL	NULL	NULL
gam.0o.FIG	gamo	2	NULL	Spektrum	
gam.0o.FIG	gamo	2	NULL	Palette	
gam.0o.FIG	gamo	2	NULL	Portfolio	
gam.0o.MUZ	gamo	1	NULL	Tonleiter	
gam1.0o	gamo		NULL	Gamma	
gam1.0o.LIN	gamo		NULL	Gamma	
gamasx.0o	gamaŝo		NULL	Gamasche	
gamb.0o	gambo		NULL	Bein	
gambi.G0o	Gambio		NULL	Gambia	
gambi.G0o.GEOG	Gambio		NULL	Gambia	
gambit.0o	gambito		NULL	Gambit	
gamel.0o	gamelo		NULL	Essgeschirr	
gamel.0o	gamelo		NULL	Kochgeschirr	
gamel.0o	gamelo		NULL	Gamelle	
gamel.0o	gamelo		NULL	Blechnapf	
gamel.0o.MIL	gamelo		NULL	Essgeschirr	
gamel.0o.MIL	gamelo		NULL	Kochgeschirr	
gamel.0o.MIL	gamelo		NULL	Gamelle	
gamel.0o.MIL	gamelo		NULL	Blechnapf	
gamelan.0o	gamelano		NULL	Gamelan	
gamelan.0o.MUZ	gamelano		NULL	Gamelan	
gamet.0o	gameto		NULL	Gamet	
gamet.0o.GNT	gameto		NULL	Gamet	
gana.G0o	Ganao		NULL	NULL	NULL
gana.G0o.GEOG	Ganao		NULL	Ghana	
gandarv.0o	gandarvo		NULL	Gandharva	
gandarv.0o.HIN	gandarvo		NULL	Gandharva	
ganesh.0o	Ganeŝo		NULL	Ganesha	
gang.0o	gango		NULL	Erzader	
gang.0o	gango		NULL	Erzgang	
gangli.0o	ganglio		NULL	Ganglion	
gangli.0o	ganglio		NULL	Nervenknoten	
gangli.0o.ANA	ganglio		NULL	Ganglion	
gangli.0o.ANA	ganglio		NULL	Nervenknoten	
gangli1.0o	gangliono		NULL	NULL	NULL
gangli1.0o.ganglio	gangliono	2	NULL	NULL	NULL
gangre.0i	gangreni		NULL	verderben	
gangre.0i	gangrenigi		NULL	verderben	
gangre.0o	gangreno		NULL	Gangrän	
gangre.0o.FIG	gangreno	2	NULL	Verderbtheit	
gangre.0o.FIG	gangreno	2	NULL	Gangrän	
gangre.0o.MED	gangreno	1	NULL	Brand	
gangre.0o.MED	gangreno	1	NULL	Nekrose	
gangre.0o.MED	gangreno	1	NULL	Gangrän	
gangster.0o	gangstero		NULL	Gangster	
gangster.0o	gangstero		NULL	Bandit	
gangster.0o.JUR	gangstero		NULL	Gangster	
gangster.0o.JUR	gangstero		NULL	Bandit	
ganimed.0o	Ganimedo		NULL	Ganymed	
ganimed.0o.AST	Ganimedo	1	NULL	Ganymed	
ganimed.0o.MIT	Ganimedo	2	NULL	Ganymed	
gant.0i	ganti		NULL	anziehen	Handschuhe anziehen
gant.0i.TEKS	ganti		NULL	anziehen	Handschuhe anziehen
gant.0isto	gantisto		NULL	Handschuhmacher	
gant.0isto.EKON	gantisto		NULL	Handschuhmacher	
gant.0o	ganto		NULL	Handschuh	
gant.0o.TEKS	ganto		NULL	Handschuh	
gant.duon0o	duonganto		NULL	Halbhandschuh	
gant.duon0o	duonganto		NULL	fingerfrei	fingerfreier Handschuh
gant.duon0o.TEKS	duonganto		NULL	Halbhandschuh	
gant.duon0o.TEKS	duonganto		NULL	fingerfrei	fingerfreier Handschuh
gant.fer0o	ferganto		NULL	Kampfhandschuh	
gant.fer0o	ferganto		NULL	Panzerhandschuh	
gant.fer0o	ferganto		NULL	Eisenhandschuh	
gant.fer0o.MIL	ferganto		NULL	Kampfhandschuh	
gant.fer0o.MIL	ferganto		NULL	Panzerhandschuh	
gant.fer0o.MIL	ferganto		NULL	Eisenhandschuh	
gant.pugno0o	pugnoganto		NULL	Fäustling	
gant.pugno0o	mufganto		NULL	Fäustling	
gant.pugno0o.TEKS	pugnoganto		NULL	Fäustling	
gant.pugno0o.TEKS	mufganto		NULL	Fäustling	
gap.0emo	gapemo		NULL	NULL	NULL
gap.0i	gapi		NULL	gaffen	
gap.0i.KOMUNE	gapi		NULL	gaffen	
gap.sekso0ejo	seksogapejo		NULL	Peepshow	
gap.sekso0ejo	seksgapejo		NULL	Peepshow	
gap.sekso0ejo.SEKS	seksogapejo		NULL	Peepshow	
gap.sekso0ejo.SEKS	seksgapejo		NULL	Peepshow	
garagx.0o	garaĝo		oa_8	NULL	NULL
garagx.0o.ARKI	garaĝo		oa_8	Garage [deponejo]	
garagx.0o.ARKI	garaĝo		oa_8	Werkstatt [riparejo]	
garant.0a	garantia		NULL	garantiert	
garant.0a	garantia		NULL	Garantie-	
garant.0ajxo	garantiaĵo		uv_G	Kaution	
garant.0ajxo	garantiaĵo		uv_G	Pfand	
garant.0anto	garantianto		NULL	Bürge	
garant.0anto	garantianto		NULL	Garant	
garant.0i	garantii		NULL	garantieren	
garant.0i.aserti	garantii	2	NULL	versichern	
garant.0i.aserti	garantii	2	NULL	garantieren	
garant.0i.igi_certa	garantii	3	NULL	sichern	
garant.0i.igi_certa	garantii	3	NULL	garantieren	
garant.0i.promesi	garantii	1	NULL	gewährleisten	
garant.0i.promesi	garantii	1	NULL	bürgen	
garant.0i.promesi	garantii	1	NULL	verbürgen	sich verbürgen
garant.0i.promesi	garantii	1	NULL	garantieren	
garant.0o	garantio		NULL	Garantie	
garant.0o	garantio		NULL	Gewährleistung	
garant.0o.FIG	garantio	3	NULL	Garantie	
garant.0o.FIG	garantio	3	NULL	Gewährleistung	
garant.0o.ajxo	garantio	2	NULL	Garantie	
garant.0o.ajxo	garantio	2	NULL	Gewährleistung	
garant.0o.promeso	garantio	1	NULL	Garantie	
garant.0o.promeso	garantio	1	NULL	Gewährleistung	
garant.0ulo	garantiulo		uv_G	Geisel	
garb.0ejo	garbejo		NULL	Banse	
garb.0ejo	garbejo		NULL	Scheune	
garb.0ejo	garbejo		NULL	Scheuer	
garb.0ejo.AGR	garbejo		NULL	Banse	
garb.0ejo.AGR	garbejo		NULL	Scheune	
garb.0ejo.AGR	garbejo		NULL	Scheuer	
garb.0igi	garbigi		NULL	Garben	zu Garben bündeln
garb.0igi.AGR	garbigi		NULL	Garben	zu Garben bündeln
garb.0o	garbo		NULL	NULL	NULL
garb.0o.FIG	garbo	2	NULL	Bündel	
garb.0o.KOMUNE	garbo	1	NULL	NULL	NULL
gard.0ado	gardado		NULL	Obhut	
gard.0ado.KOMUNE	gardado		NULL	Obhut	
gard.0e	garde		NULL	wachsam	
gard.0e	garde		NULL	vorsichtig	
gard.0e.atente	garde	2	NULL	wachsam	
gard.0e.atente	garde	2	NULL	vorsichtig	
gard.0e.dejxore	garde	1	NULL	wachsam	
gard.0e.dejxore	garde	1	NULL	vorsichtig	
gard.0estari	gardestari		NULL	Wache	Wache stehen
gard.0estari	gardostari		NULL	Wache	Wache stehen
gard.0estari.KOMUNE	gardestari		NULL	Wache	Wache stehen
gard.0estari.KOMUNE	gardostari		NULL	Wache	Wache stehen
gard.0i	gardi		ekz_18	NULL	NULL
gard.0i.KOMUNE	gardi	1	ekz_18	NULL	NULL
gard.0i.teni	gardi	2	ekz_18	NULL	NULL
gard.0ilo	gardilo		NULL	Sicherung	
gard.0istejo	gardistejo		NULL	Wachhaus	
gard.0istejo.KOMUNE	gardistejo		NULL	Wachhaus	
gard.0isto	gardisto		NULL	Bewacher	
gard.0isto	gardisto		NULL	Wache	
gard.0isto	gardisto		NULL	Wächter	
gard.0isto.KOMUNE	gardisto		NULL	Bewacher	
gard.0isto.KOMUNE	gardisto		NULL	Wache	
gard.0isto.KOMUNE	gardisto		NULL	Wächter	
gard.0o	gardo		NULL	Wache	
gard.0o.gardado	gardo	1	NULL	Wache	
gard.0o.gardantaro	gardo	2	NULL	Wache	
gard.0ostaranto	gardostaranto		NULL	Wache	
gard.0ostaranto.MIL	gardostaranto		NULL	Wache	
gard.antaux0a	antaŭgarda		NULL	vorsichtig	
gard.antaux0a	antaŭgarda		NULL	vorausschauend	
gard.antaux0a	antaŭgarda		NULL	präventiv	
gard.antaux0a.KOMUNE	antaŭgarda		NULL	vorsichtig	
gard.antaux0a.KOMUNE	antaŭgarda		NULL	vorausschauend	
gard.antaux0a.KOMUNE	antaŭgarda		NULL	präventiv	
gard.antaux0i	antaŭgardi		NULL	schützen	schützen (vor)
gard.antaux0i.KOMUNE	antaŭgardi		NULL	schützen	schützen (vor)
gard.arbar0isto	arbargardisto		NULL	Wildhüter	
gard.arest0isto	arestgardisto		NULL	Gefängniswärter	
gard.arest0isto	karcergardisto		NULL	Gefängniswärter	
gard.arest0isto	arestgardisto		NULL	Justizvollzugsbeamter	
gard.arest0isto	karcergardisto		NULL	Justizvollzugsbeamter	
gard.arest0isto	arestgardisto		NULL	Schließer	
gard.arest0isto	karcergardisto		NULL	Schließer	
gard.civitan0isto	civitangardisto		NULL	Bürgerpolizist	
gard.cxas0isto	ĉasgardisto		NULL	Jagdaufseher	
gard.cxas0isto.CXAS	ĉasgardisto		NULL	Jagdaufseher	
gard.cxeval0isto	ĉevalgardisto		NULL	Stallbursche	
gard.dom0isto	domgardisto		NULL	Hauswart	
gard.dom0isto.KOMUNE	domgardisto		NULL	Hauswart	
gard.kampo0isto	kampogardisto		NULL	Feldwächter	
gard.kampo0isto.AGR	kampogardisto		NULL	Feldwächter	
gard.kluzo0isto	kluzogardisto		NULL	Schleusenwärter	
gard.lim0ejo	limgardejo		NULL	Grenzübergang	
gard.lim0ejo	limgardejo		NULL	Grenzposten	
gard.lim0ejo.MIL	limgardejo		NULL	Grenzübergang	
gard.lim0ejo.MIL	limgardejo		NULL	Grenzposten	
gard.lim0isto	limgardisto		NULL	Grenzschützer	
gard.lim0isto	limgardisto		NULL	Grenzbeamter	
gard.lim0isto.MIL	limgardisto		NULL	Grenzschützer	
gard.lim0isto.MIL	limgardisto		NULL	Grenzbeamter	
gard.nokto0isto	noktogardisto		NULL	Nachtwächter	
gard.nokto0isto.KOMUNE	noktogardisto		NULL	Nachtwächter	
gard.pac0isto	pacgardisto		NULL	Friedenswächter	
gard.plagxo0isto	plaĝogardisto		NULL	Strandwächter	
gard.plagxo0isto	plaĝogardisto		NULL	Schwimmeister	
gard.plagxo0isto	plaĝogardisto		NULL	Rettungsschwimmer	
gard.plagxo0isto.TUR	plaĝogardisto		NULL	Strandwächter	
gard.plagxo0isto.TUR	plaĝogardisto		NULL	Schwimmeister	
gard.plagxo0isto.TUR	plaĝogardisto		NULL	Rettungsschwimmer	
gard.pordo0isto	pordogardisto		NULL	Türsteher	
gard.pordo0isto	pordogardisto		NULL	Pförtner	
gard.pordo0isto	pordogardisto		NULL	Einlasser	
gard.rel0isto	relgardisto		NULL	Schienenwärter	
gard.rel0isto.FER	relgardisto		NULL	Schienenwärter	
gard.sen0ulo	sengardulo		NULL	Leichtsinniger	
gard.sen0ulo	nesingardulo		NULL	Leichtsinniger	
gard.sen0ulo.KOMUNE	sengardulo		NULL	Leichtsinniger	
gard.sen0ulo.KOMUNE	nesingardulo		NULL	Leichtsinniger	
gard.sin0a	singarda		NULL	vorsichtig	
gard.sin0a	sigarda		NULL	vorsichtig	
gard.sin0a.KOMUNE	singarda		NULL	vorsichtig	
gard.sin0a.KOMUNE	sigarda		NULL	vorsichtig	
gard.sin0eco	singardeco		NULL	Vorsicht	
gard.sin0eco	singardeco		NULL	Wachsamkeit	
gard.sin0eco.KOMUNE	singardeco		NULL	Vorsicht	
gard.sin0eco.KOMUNE	singardeco		NULL	Wachsamkeit	
gard.sin0ema	singardema		NULL	vorsichtig	
gard.sin0ema	singardema		NULL	scheu	
gard.sin0ema.KOMUNE	singardema		NULL	vorsichtig	
gard.sin0ema.KOMUNE	singardema		NULL	scheu	
gard.sin0i	sin gardi		NULL	sich vorsehen	
gard.sin0i.KOMUNE	sin gardi		NULL	sich vorsehen	
gard.sin0o	singardo		NULL	Vorsicht	
gard.sin0o	singardo		NULL	Wachsamkeit	
gard.sin0o.KOMUNE	singardo		NULL	Vorsicht	
gard.sin0o.KOMUNE	singardo		NULL	Wachsamkeit	
gard.tur0isto	turgardisto		NULL	Türmer	
garden.0o	gardenio		NULL	Gardenie	
garden.0o.BOT	gardenio		NULL	Gardenie	
gargar.0ajxo0ilo	gargaraĵo		NULL	NULL	NULL
gargar.0ajxo0ilo	gargarilo		NULL	NULL	NULL
gargar.0i	gargari		NULL	spülen	
gargar.0i	gargari		NULL	auswaschen	
gargar.0i	gargari		NULL	gurgeln	
gargar.0i	gargari		NULL	spülen	
gargar.0i	gargari		NULL	gurgeln	
gargoj.0o	gargojlo		NULL	Wasserspeier	
gargoj.0o.ARKI	gargojlo		NULL	Wasserspeier	
garn.0ajxo0ilo	garnaĵo		NULL	Schmuck	
garn.0ajxo0ilo	garnilo		NULL	Schmuck	
garn.0ajxo0ilo	garnaĵo		NULL	Garnierung	
garn.0ajxo0ilo	garnilo		NULL	Garnierung	
garn.0i	garni		NULL	versehen	versehen (mit etw.)
garn.0i	garni		NULL	ausstatten	
garn.0i	garni		NULL	schmücken	
garn.0i	garni		NULL	garnieren	
garn.0i.kompletigi	garni	2	NULL	versehen	versehen (mit etw.)
garn.0i.kompletigi	garni	2	NULL	ausstatten	
garn.0i.kompletigi	garni	2	NULL	schmücken	
garn.0i.kompletigi	garni	2	NULL	garnieren	
garn.0i.ornami_io	garni	4	NULL	versehen	versehen (mit etw.)
garn.0i.ornami_io	garni	4	NULL	ausstatten	
garn.0i.ornami_io	garni	4	NULL	schmücken	
garn.0i.ornami_io	garni	4	NULL	garnieren	
garn.0i.ornami_iu	garni	3	NULL	versehen	versehen (mit etw.)
garn.0i.ornami_iu	garni	3	NULL	ausstatten	
garn.0i.ornami_iu	garni	3	NULL	schmücken	
garn.0i.ornami_iu	garni	3	NULL	garnieren	
garn.0i.plifortigi	garni	1	NULL	versehen	versehen (mit etw.)
garn.0i.plifortigi	garni	1	NULL	ausstatten	
garn.0i.plifortigi	garni	1	NULL	schmücken	
garn.0i.plifortigi	garni	1	NULL	garnieren	
garnit.0o	garnituro		oa_2	Satz	Satz (Garnitur)
garnit.0o	garnituro		oa_2	Garnitur	
garnit.0o	garnituro		oa_2	Set	
garnit.0o	garnituro		oa_2	Ausstattung	Ausstattung (Garnitur)
garnit.0o.KOMUNE	garnituro		oa_2	Satz	Satz (Garnitur)
garnit.0o.KOMUNE	garnituro		oa_2	Garnitur	
garnit.0o.KOMUNE	garnituro		oa_2	Set	
garnit.0o.KOMUNE	garnituro		oa_2	Ausstattung	Ausstattung (Garnitur)
garnit.distribua0o	distribua garnituro		NULL	Distributionssatz	
garnit.distribua0o.KOMP	distribua garnituro		NULL	Distributionssatz	
garnit.taks0o	taksgarnituro		NULL	Bewertungsprogramm	
garnit.taks0o.KOMP	taksgarnituro		NULL	Bewertungsprogramm	
garniz.0o	garnizono		NULL	Garnison	
garniz.0o.ejo	garnizono	2	NULL	Garnison	
garniz.0o.trupo	garnizono	1	NULL	Garnison	
garol.0o	garolo		oa_2	Eichelhäher	
garol.0o.ZOO	garolo		oa_2	Eichelhäher	
garon.0o	Garono		NULL	Garonne	
gas.0a	gasa		NULL	gasförmig	
gas.0a.FIZ	gasa		NULL	gasförmig	
gas.0beko	gasbeko		NULL	Brenner	
gas.0beko	gasbeko		NULL	Brenndüse	
gas.0beko.TEK	gasbeko		NULL	Brenner	
gas.0beko.TEK	gasbeko		NULL	Brenndüse	
gas.0eca	gaseca		NULL	gasförmig	
gas.0eca.FIZ	gaseca		NULL	gasförmig	
gas.0igi	gasigi		NULL	in Gas verwandeln	
gas.0igi	gasigi		NULL	vergasen	
gas.0igi.FIZ	gasigi		NULL	in Gas verwandeln	
gas.0igi.FIZ	gasigi		NULL	vergasen	
gas.0o	gaso		NULL	Gas	
gas.0o.FIZ	gaso	1	NULL	Gas	
gas.0o.KOMUNE	gaso	2	NULL	Gas	
gas.0ujo	gasujo		NULL	Gasbehälter	
gas.0ujo	gasujo		NULL	Gastank	
gas.0ujo.gxenerale	gasujo		NULL	Gasbehälter	
gas.0ujo.gxenerale	gasujo		NULL	Gastank	
gas.brul0o	brulgaso		NULL	Brenngas	
gas.brul0o	lumgaso		NULL	Brenngas	
gas.brul0o	hejtgaso		NULL	Brenngas	
gas.brul0o	brulgaso		NULL	Stadtgas	
gas.brul0o	lumgaso		NULL	Stadtgas	
gas.brul0o	hejtgaso		NULL	Stadtgas	
gas.brul0o	brulgaso		NULL	Heizgas	
gas.brul0o	lumgaso		NULL	Heizgas	
gas.brul0o	hejtgaso		NULL	Heizgas	
gas.brul0o.ENE	brulgaso		NULL	Brenngas	
gas.brul0o.ENE	lumgaso		NULL	Brenngas	
gas.brul0o.ENE	hejtgaso		NULL	Brenngas	
gas.brul0o.ENE	brulgaso		NULL	Stadtgas	
gas.brul0o.ENE	lumgaso		NULL	Stadtgas	
gas.brul0o.ENE	hejtgaso		NULL	Stadtgas	
gas.brul0o.ENE	brulgaso		NULL	Heizgas	
gas.brul0o.ENE	lumgaso		NULL	Heizgas	
gas.brul0o.ENE	hejtgaso		NULL	Heizgas	
gas.forcej0o	forcejgaso		NULL	Treibhausgas	
gas.forcej0o.EKOL	forcejgaso		NULL	Treibhausgas	
gas.kuir0o	kuirgaso		NULL	Kochgas	
gas.larmo0o	larmogaso		NULL	Tränengas	
gas.larmo0o	larmiga gaso		NULL	Tränengas	
gas.larmo0o.KOMUNE	larmogaso		NULL	Tränengas	
gas.larmo0o.KOMUNE	larmiga gaso		NULL	Tränengas	
gas.min0o	mingaso		NULL	Grubengas	
gas.min0o.ENE	mingaso		NULL	Grubengas	
gas.mustarda_0o	mustarda gaso		NULL	Senfgas	
gas.mustarda_0o.KEM	mustarda gaso		NULL	Senfgas	
gas.nobla0o	nobla gaso		NULL	Edelgas	
