#kap	mrk	lng	trd	ind
fotoĵurnalisto	jxurna.foto0isto	de		Fotojournalist
fotoĵurnalisto	jxurna.foto0isto	de		Fotoreporter
fotoĵurnalisto	jxurna.foto0isto.INF	fr		reporter-photographe
fotoĵurnalisto	jxurna.foto0isto.INF	de		Fotojournalist
fotoĵurnalisto	jxurna.foto0isto.INF	de		Fotoreporter
ĵurnalistiko	jxurnalistik.0o	NULL	NULL	NULL
ĵurnalistiko	jxurnalistik.0o.INF	NULL	NULL	NULL
ĵus	jxus.0	fr	il y a peu	peu
ĵus	jxus.0	fr	juste (il y a peu)	juste
ĵus	jxus.0	en		just (a moment ago)
ĵus	jxus.0	de	einen Moment zuvor	Moment
ĵus	jxus.0	de	einen Augenblick zuvor	Augenblick
ĵus	jxus.0	de	gerade (vor einem Moment)	gerade
ĵus	jxus.0	de		soeben
ĵusa	jxus.0a	fr		récent
ĵusa	jxus.0a	en		recent
ĵusa	jxus.0a	de	letzte (kurz zuvor)	letzte
ĵusa	jxus.0a	de	jüngste (kurz zuvor)	jüngste
