#kap	mrk	lng	trd	ind
senmanke	mank.sen0e.KOMUNE	de		makellos
senmanke	mank.sen0e.KOMUNE	fr		sans faute
senintermanka	mank.seninter0a	de		ununterbrochen
senintermanka	mank.seninter0a	fr		ininterrompu
senintermanka	mank.seninter0a.KOMUNE	de		ununterbrochen
senintermanka	mank.seninter0a.KOMUNE	fr		ininterrompu
manksa	manks.0a	de		manxisch
Manksinsulo	manks.0insulo	de		Isle of Man
Manksinsulo	manks.0insulo	en		Isle of Man
Manksinsulo	manks.0insulo	fr		Île de Man
manometro	manome.0o	de		Manometer
manometro	manome.0o	de		Druckmesser
manometro	manome.0o	fr		manomètre
manovri	manovr.0i	de		manövrieren
manovri	manovr.0i	en		maneuver
manovri	manovr.0i	fr		manœuvrer
manovri	manovr.0i.FIG	de		manövrieren
manovri	manovr.0i.FIG	en		maneuver
manovri	manovr.0i.FIG	fr		manœuvrer
manovri	manovr.0i.manipuli	de		manövrieren
manovri	manovr.0i.manipuli	en		maneuver
manovri	manovr.0i.manipuli	fr		manœuvrer
manovri	manovr.0i.movigxi	de		rangieren
manovri	manovr.0i.movigxi	de		manövrieren
manovri	manovr.0i.movigxi	en		maneuver
manovri	manovr.0i.movigxi	fr		manœuvrer
manovro	manovr.0o	fr		manœuvre
manovro	manovr.0o.KOMUNE	fr		manœuvre
militmanovro	manovr.milit0o	fr		manœuvre militaire
militmanovro	manovr.milit0o.MIL	fr		manœuvre militaire
mansardo	mansar.0o	de		Mansarde
mansardo	mansar.0o	de		Dachstube
mansardo	mansar.0o	en		attic
mansardo	mansar.0o	en		garret
mansardo	mansar.0o	fr		mansarde
manto	mant.0o	de		Gottesanbeterin
manto	mant.0o	en		mantis
manto	mant.0o	fr	mante religieuse	mante
mantelo	mantel.0o	de		Mantel
mantelo	mantel.0o	fr		cape
mantelo	mantel.0o	fr		manteau
mantelo	mantel.0o.kunmanika	en		coat
mantelo	mantel.0o.kunmanika	de		Mantel
mantelo	mantel.0o.kunmanika	fr		cape
mantelo	mantel.0o.kunmanika	fr		manteau
mantelo	mantel.0o.senmanika	en		cape
mantelo	mantel.0o.senmanika	en		cloak
mantelo	mantel.0o.senmanika	en		mantle
mantelo	mantel.0o.senmanika	de		Mantel
mantelo	mantel.0o.senmanika	fr		cape
mantelo	mantel.0o.senmanika	fr		manteau
frizmantelo	mantel.friz0o	de		Frisörumhang
frizmantelo	mantel.friz0o	en		barber cape
frizmantelo	mantel.friz0o	en		salon cape
frizmantelo	mantel.friz0o	fr		blouse de coiffeur
frizmantelo	mantel.friz0o.KOS	de		Frisörumhang
frizmantelo	mantel.friz0o.KOS	en		barber cape
frizmantelo	mantel.friz0o.KOS	en		salon cape
frizmantelo	mantel.friz0o.KOS	fr		blouse de coiffeur
peltomantelo	mantel.pelto0o	de		Pelzmantel
peltomantelo	mantel.pelto0o	en		mink
peltomantelo	mantel.pelto0o	fr		manteau fourré
peltomantelo	mantel.pelto0o	fr		pelisse
peltomantelo	mantel.pelto0o.luksa	de		Pelzmantel
peltomantelo	mantel.pelto0o.luksa	en		mink
peltomantelo	mantel.pelto0o.luksa	fr		manteau fourré
peltomantelo	mantel.pelto0o.luksa	fr		pelisse
peltomantelo	mantel.pelto0o.varma	de		Pelzmantel
peltomantelo	mantel.pelto0o.varma	en		mink
peltomantelo	mantel.pelto0o.varma	fr		manteau fourré
peltomantelo	mantel.pelto0o.varma	fr		pelisse
pluvmantelo	mantel.pluv0o	de		Regenmantel
pluvmantelo	mantel.pluv0o	en		raincoat
pluvmantelo	mantel.pluv0o	fr		imperméable
termantelo	mantel.ter0o	en		mantle
termantelo	mantel.ter0o	fr	manteau terrestre (géol.)	manteau terrestre
termantelo	mantel.ter0o.GEOL	en		mantle
termantelo	mantel.ter0o.GEOL	fr	manteau terrestre (géol.)	manteau terrestre
mantilo	mantil.0o	de		Mantilla
mantilo	mantil.0o	de		Mantille
mantilo	mantil.0o	en		mantilla
mantilo	mantil.0o	fr		mantille
mantilo	mantil.0o.TEKS	de		Mantilla
mantilo	mantil.0o.TEKS	de		Mantille
mantilo	mantil.0o.TEKS	en		mantilla
mantilo	mantil.0o.TEKS	fr		mantille
mantiso	mantis.0o	NULL	NULL	NULL
mantiso	mantis.0o.MAT	de		Mantisse
mantiso	mantis.0o.MAT	en		mantissa
mantiso	mantis.0o.MAT	fr		mantisse
mantiso	mantis.0o.glitpunkta	de		Mantisse
mantiso	mantis.0o.glitpunkta	de		Basis
mantiso	mantis.0o.glitpunkta	en		mantissa
mantiso	mantis.0o.glitpunkta	fr		mantisse
mantoŭo	mantoux.0o	fr		mantou
mantoo	mantoux.0o	fr		mantou
mantoŭo	mantoux.0o.KUI	fr		mantou
mantoo	mantoux.0o.KUI	fr		mantou
mantro	mantr.0o	de		Mantra
mantro	mantr.0o	en		mantra
mantro	mantr.0o	fr		mantra
mantro	mantr.0o.REL	de		Mantra
mantro	mantr.0o.REL	en		mantra
mantro	mantr.0o.REL	fr		mantra
manufaktura	manufa.0a	NULL	NULL	NULL
manufakturo	manufa.0o	de		Manufaktur
manufakturo	manufa.0o	en		factory
manufakturo	manufa.0o	en		manufactory
manufakturo	manufa.0o	en		works
manufakturo	manufa.0o	fr		manufacture
manufakturo	manufa.0o.EKON	de		Manufaktur
manufakturo	manufa.0o.EKON	en		factory
manufakturo	manufa.0o.EKON	en		manufactory
manufakturo	manufa.0o.EKON	en		works
manufakturo	manufa.0o.EKON	fr		manufacture
manuskripto	manusk.0o	de		Manuskript
manuskripto	manusk.0o	en		manuscript
manuskripto	manusk.0o	fr	manuscrit (subst.)	manuscrit
manuskripto	manusk.0o.malneto	de		Manuskript
manuskripto	manusk.0o.malneto	en		manuscript
manuskripto	manusk.0o.malneto	fr	manuscrit (subst.)	manuscrit
manuskripto	manusk.0o.manskribajxo	de		Manuskript
manuskripto	manusk.0o.manskribajxo	en		manuscript
manuskripto	manusk.0o.manskribajxo	fr	manuscrit (subst.)	manuscrit
maoria	maori.0a	de		maorisch
maoria	maori.0a	fr	maori (adj.)	maori
maorio	maori.0o	de		Maori
maorio	maori.0o	fr	maori (subst.)	maori
maparo	map.0aro	de		Atlas
maparo	map.0aro	de		Kartenwerk
maparo	map.0aro	en		atlas
maparo	map.0aro	fr	atlas (géographique)	atlas
maparo	map.0aro.GEOG	de		Atlas
maparo	map.0aro.GEOG	de		Kartenwerk
maparo	map.0aro.GEOG	en		atlas
maparo	map.0aro.GEOG	fr	atlas (géographique)	atlas
mapi	map.0i	de		kartographieren
mapigi	map.0i	de		kartographieren
mapi	map.0i	fr	dessiner la carte de	carte
mapigi	map.0i	fr	dessiner la carte de	carte
mapi	map.0i.GEOG	de		kartographieren
mapigi	map.0i.GEOG	de		kartographieren
mapi	map.0i.GEOG	fr	dessiner la carte de	carte
mapigi	map.0i.GEOG	fr	dessiner la carte de	carte
idemapo	map.ide0o	en		mind map
ideomapo	map.ide0o	en		mind map
mensmapo	map.ide0o	en		mind map
idemapo	map.ide0o	fr		carte mentale
ideomapo	map.ide0o	fr		carte mentale
mensmapo	map.ide0o	fr		carte mentale
idemapo	map.ide0o	fr		carte heuristique
ideomapo	map.ide0o	fr		carte heuristique
mensmapo	map.ide0o	fr		carte heuristique
idemapo	map.ide0o.KLA	en		mind map
ideomapo	map.ide0o.KLA	en		mind map
mensmapo	map.ide0o.KLA	en		mind map
idemapo	map.ide0o.KLA	fr		carte mentale
ideomapo	map.ide0o.KLA	fr		carte mentale
mensmapo	map.ide0o.KLA	fr		carte mentale
idemapo	map.ide0o.KLA	fr		carte heuristique
ideomapo	map.ide0o.KLA	fr		carte heuristique
mensmapo	map.ide0o.KLA	fr		carte heuristique
mondmapo	map.mond0o	de		Weltkarte
mondmapo	map.mond0o	fr		carte du monde
mondmapo	map.mond0o	fr		planisphère
mondmapo	map.mond0o.GEOG	de		Weltkarte
mondmapo	map.mond0o.GEOG	fr		carte du monde
mondmapo	map.mond0o.GEOG	fr		planisphère
Maputo	maput.0o	de		Maputo
Maputo	maput.0o	en		Maputo
Maputo	maput.0o	fr		Maputo
maristo	mar.0isto	de		Seemann
maristo	mar.0isto	en		sailor
maristo	mar.0isto	fr		marin
maristo	mar.0isto.homo	de		Seemann
maristo	mar.0isto.homo	en		sailor
maristo	mar.0isto.homo	fr		marin
maro	mar.0o	de		Meer
maro	mar.0o	en		sea
maro	mar.0o	fr		mer
maro	mar.0o.FIG	de		Meer
maro	mar.0o.FIG	en		sea
maro	mar.0o.FIG	fr		mer
maro	mar.0o.lago	de		Meer
maro	mar.0o.lago	en		sea
maro	mar.0o.lago	fr		mer
maro	mar.0o.oceano	de		Meer
maro	mar.0o.oceano	en		sea
maro	mar.0o.oceano	fr		mer
maro	mar.0o.parto	de		Meer
maro	mar.0o.parto	en		sea
maro	mar.0o.parto	fr		mer
Araba Maro	mar.ArabaM0o	de		Arabisches Meer
Araba Maro	mar.ArabaM0o	en		Arabian Sea
Araba Maro	mar.ArabaM0o	fr		Mer d'Arabie
Araba Maro	mar.ArabaM0o.GEOG	de		Arabisches Meer
Araba Maro	mar.ArabaM0o.GEOG	en		Arabian Sea
Araba Maro	mar.ArabaM0o.GEOG	fr		Mer d'Arabie
Azova Maro	mar.AzovaM0o	de	Asowsches Meer	Meer
Azova Maro	mar.AzovaM0o	en	Sea of Azov	Azov
Azova Maro	mar.AzovaM0o	fr		Mer d'Azov
Azova Maro	mar.AzovaM0o.GEOG	de	Asowsches Meer	Meer
Azova Maro	mar.AzovaM0o.GEOG	en	Sea of Azov	Azov
Azova Maro	mar.AzovaM0o.GEOG	fr		Mer d'Azov
Balta Maro	mar.BaltaM0o	de		Ostsee
Balta Maro	mar.BaltaM0o	en		Baltic Sea
Balta Maro	mar.BaltaM0o	fr	Mer Baltique	Baltique
Balta Maro	mar.BaltaM0o.GEOG	de		Ostsee
Balta Maro	mar.BaltaM0o.GEOG	en		Baltic Sea
Balta Maro	mar.BaltaM0o.GEOG	fr	Mer Baltique	Baltique
Beringa Maro	mar.BeringaM0o	de		Beringsee
Beringa Maro	mar.BeringaM0o	en		Bering Sea
Beringa Maro	mar.BeringaM0o	fr		Mer de Bering
Beringa Maro	mar.BeringaM0o.GEOG	de		Beringsee
Beringa Maro	mar.BeringaM0o.GEOG	en		Bering Sea
Beringa Maro	mar.BeringaM0o.GEOG	fr		Mer de Bering
Ĉukĉa Maro	mar.CXukcxaM0o	de		Tschuktschensee
Ĉukĉa Maro	mar.CXukcxaM0o	en		Chukchee Sea
Ĉukĉa Maro	mar.CXukcxaM0o	fr		Mer des Tchouktches
Ĉukĉa Maro	mar.CXukcxaM0o.GEOG	de		Tschuktschensee
Ĉukĉa Maro	mar.CXukcxaM0o.GEOG	en		Chukchee Sea
Ĉukĉa Maro	mar.CXukcxaM0o.GEOG	fr		Mer des Tchouktches
Egea Maro	mar.Egea_0o	de		Ägäisches Meer
Egea Maro	mar.Egea_0o	en		Aegean Sea
Egea Maro	mar.Egea_0o	fr		mer Égée
Flava Maro	mar.FlavaM0o	de		Gelbes Meer
Flava Maro	mar.FlavaM0o	en		Yellow Sea
Flava Maro	mar.FlavaM0o	fr		Mer Jaune
Flava Maro	mar.FlavaM0o.GEOG	de		Gelbes Meer
Flava Maro	mar.FlavaM0o.GEOG	en		Yellow Sea
Flava Maro	mar.FlavaM0o.GEOG	fr		Mer Jaune
Karaa Maro	mar.KaraaM0o	de		Karasee
Karaa Maro	mar.KaraaM0o	fr	Mer de Kara	Kara
Karaa Maro	mar.KaraaM0o.GEOG	de		Karasee
Karaa Maro	mar.KaraaM0o.GEOG	fr	Mer de Kara	Kara
Kariba Maro	mar.Kariba0o	de		Karibisches Meer
Kariba Maro	mar.Kariba0o	de		Karibisches Meer
Kariba Maro	mar.Kariba0o	de		Karibik
Kariba Maro	mar.Kariba0o.GEOG	de		Karibisches Meer
Kariba Maro	mar.Kariba0o.GEOG	de		Karibisches Meer
Kariba Maro	mar.Kariba0o.GEOG	de		Karibik
Lapteva Maro	mar.LaptevaM0o	de		Laptev See
Lapteva Maro	mar.LaptevaM0o	en		Laptev Sea
Lapteva Maro	mar.LaptevaM0o.GEOG	de		Laptev See
Lapteva Maro	mar.LaptevaM0o.GEOG	en		Laptev Sea
Malviva Maro	mar.MalvivaM0o	de		Totes Meer
Malviva Maro	mar.MalvivaM0o	en		Dead Sea
Malviva Maro	mar.MalvivaM0o	fr		Mer Morte
Malviva Maro	mar.MalvivaM0o.GEOG	de		Totes Meer
Malviva Maro	mar.MalvivaM0o.GEOG	en		Dead Sea
Malviva Maro	mar.MalvivaM0o.GEOG	fr		Mer Morte
Mezmaro	mar.MezM0o	de		Mittelmeer
Mezmaro	mar.MezM0o	en		Mediterranean Sea
Mezmaro	mar.MezM0o	fr	Mer Méditerranée	Méditerranée
Mezmaro	mar.MezM0o.GEOG	de		Mittelmeer
Mezmaro	mar.MezM0o.GEOG	en		Mediterranean Sea
Mezmaro	mar.MezM0o.GEOG	fr	Mer Méditerranée	Méditerranée
Nigra Maro	mar.NigraM0o	de		Schwarzes Meer
Nigra Maro	mar.NigraM0o	en		Black Sea
Nigra Maro	mar.NigraM0o	fr		Mer Noire
Nigra Maro	mar.NigraM0o.GEOG	de		Schwarzes Meer
Nigra Maro	mar.NigraM0o.GEOG	en		Black Sea
Nigra Maro	mar.NigraM0o.GEOG	fr		Mer Noire
Norda Maro	mar.NordaM0o	de		Nordsee
Norda Maro	mar.NordaM0o	fr		Mer du Nord
Norda Maro	mar.NordaM0o.GEOG	de		Nordsee
Norda Maro	mar.NordaM0o.GEOG	fr		Mer du Nord
Oĥocka Maro	mar.OhxockaM0o	de		Ochotskisches Meer
Oĥocka Maro	mar.OhxockaM0o	en	Sea of Okhotsk	Okhotsk
Oĥocka Maro	mar.OhxockaM0o	fr		Mer d'Okhotsk
Oĥocka Maro	mar.OhxockaM0o.GEOG	de		Ochotskisches Meer
Oĥocka Maro	mar.OhxockaM0o.GEOG	en	Sea of Okhotsk	Okhotsk
Oĥocka Maro	mar.OhxockaM0o.GEOG	fr		Mer d'Okhotsk
Orienta Ĉina Maro	mar.OrientaCXinaM0o	de		Ostchinesisches Meer
Orientĉina Maro	mar.OrientaCXinaM0o	de		Ostchinesisches Meer
Orienta Ĉina Maro	mar.OrientaCXinaM0o	en		East China Sea
Orientĉina Maro	mar.OrientaCXinaM0o	en		East China Sea
Orienta Ĉina Maro	mar.OrientaCXinaM0o	fr		Mer de Chine orientale
Orientĉina Maro	mar.OrientaCXinaM0o	fr		Mer de Chine orientale
Orienta Ĉina Maro	mar.OrientaCXinaM0o.GEOG	de		Ostchinesisches Meer
Orientĉina Maro	mar.OrientaCXinaM0o.GEOG	de		Ostchinesisches Meer
Orienta Ĉina Maro	mar.OrientaCXinaM0o.GEOG	en		East China Sea
Orientĉina Maro	mar.OrientaCXinaM0o.GEOG	en		East China Sea
Orienta Ĉina Maro	mar.OrientaCXinaM0o.GEOG	fr		Mer de Chine orientale
Orientĉina Maro	mar.OrientaCXinaM0o.GEOG	fr		Mer de Chine orientale
Orientsiberia Maro	mar.OrientsiberiaM0o	de		Ostsibirische See
Orientsiberia Maro	mar.OrientsiberiaM0o	en		East Siberian Sea
Orientsiberia Maro	mar.OrientsiberiaM0o	fr		Mer de Sibérie Orientale
Orientsiberia Maro	mar.OrientsiberiaM0o.GEOG	de		Ostsibirische See
Orientsiberia Maro	mar.OrientsiberiaM0o.GEOG	en		East Siberian Sea
Orientsiberia Maro	mar.OrientsiberiaM0o.GEOG	fr		Mer de Sibérie Orientale
Ruĝa Maro	mar.RugxaM0o	de		Rotes Meer
Ruĝa Maro	mar.RugxaM0o	en		Red Sea
Ruĝa Maro	mar.RugxaM0o	fr		Mer Rouge
Ruĝa Maro	mar.RugxaM0o.GEOG	de		Rotes Meer
Ruĝa Maro	mar.RugxaM0o.GEOG	en		Red Sea
Ruĝa Maro	mar.RugxaM0o.GEOG	fr		Mer Rouge
Suda Ĉina Maro	mar.SudaCXinaM0o	fr		Mer de Chine méridionale
Sudĉina Maro	mar.SudaCXinaM0o	fr		Mer de Chine méridionale
Suda Ĉina Maro	mar.SudaCXinaM0o.GEOG	fr		Mer de Chine méridionale
Sudĉina Maro	mar.SudaCXinaM0o.GEOG	fr		Mer de Chine méridionale
Tirena Maro	mar.TirenaM0o	fr		Mer tyrrhénienne
Tirena Maro	mar.TirenaM0o.GEOG	fr		Mer tyrrhénienne
altmaro	mar.alt0o	de		Hochwasser
altmaro	mar.alt0o	en		high tide
altmaro	mar.alt0o	fr		marée haute
altmaro	mar.alt0o.MAR	de		Hochwasser
altmaro	mar.alt0o.MAR	en		high tide
altmaro	mar.alt0o.MAR	fr		marée haute
enmarejo	mar.en0ejo	en	mouth (river)	mouth
enmarejo	mar.en0ejo.loko	en	mouth (river)	mouth
malaltmaro	mar.malalt0o	de		Niedrigwasser
malaltmaro	mar.malalt0o	en		low tide
malaltmaro	mar.malalt0o	fr		marée basse
malaltmaro	mar.malalt0o.MAR	de		Niedrigwasser
malaltmaro	mar.malalt0o.MAR	en		low tide
malaltmaro	mar.malalt0o.MAR	fr		marée basse
transmara	mar.trans0a	NULL	NULL	NULL
transmara	mar.trans0a.estas	NULL	NULL	NULL
transmara	mar.trans0a.venas	NULL	NULL	NULL
marabuo	marabu.0o	de		Marabu
marabuo	marabu.0o	en		marabou stork
marabuo	marabu.0o	fr	marabout (oiseau)	marabout
marabuo	marabu.0o.ZOO	de		Marabu
marabuo	marabu.0o.ZOO	en		marabou stork
marabuo	marabu.0o.ZOO	fr	marabout (oiseau)	marabout
marabuto	marabut.0o	de		Marabout
marabuto	marabut.0o	en		Marabout
marabuto	marabut.0o	fr		Marabout
marako	marak.0o	fr		maracas
marako	marak.0o.MUZ	fr		maracas
Marakajbo	marakajb.0o	de		Maracaibo
marasmo	marasm.0o	NULL	NULL	NULL
marasmo	marasm.0o.FIG	de		Darniederliegen
marasmo	marasm.0o.FIG	de		Stillstand
marasmo	marasm.0o.FIG	de		Flaute
marasmo	marasm.0o.MED	de		Marasmus
marasmo	marasm.0o.MED	de		Kräfteverfall
marasmo	marasm.0o.MED	de		Entkräftung
marasmo	marasm.0o.MED	en		marasmus
marasmo	marasm.0o.MED	en		emaciation
maratono	maraton.0o	de		Marathon
maratono	maraton.0o	en		marathon
maratono	maraton.0o	fr	marathon (sport)	marathon
maratono	maraton.0o.FIG	de		Marathon
maratono	maraton.0o.FIG	en		marathon
maratono	maraton.0o.FIG	fr	marathon (sport)	marathon
maratono	maraton.0o.SPO	de		Marathon
maratono	maraton.0o.SPO	en		marathon
maratono	maraton.0o.SPO	fr	marathon (sport)	marathon
duonmaratono	maraton.duon0o	de		Halbmarathon
duonmaratono	maraton.duon0o	en		half marathon
duonmaratono	maraton.duon0o	fr		semi-marathon
duonmaratono	maraton.duon0o.SPO	de		Halbmarathon
duonmaratono	maraton.duon0o.SPO	en		half marathon
duonmaratono	maraton.duon0o.SPO	fr		semi-marathon
maravedo	maraved.0o	de		Maravedí
maravedo	maraved.0o	fr		maravédis
Marcelo	marcel.0o	NULL	NULL	NULL
Marcelo	marcel.0o.NOM	fr		Marcel
Marcialo	marcial.0o	de		Martial
Marcialo	marcial.0o	fr		Martial
Marcialo	marcial.0o.NOM	de		Martial
Marcialo	marcial.0o.NOM	fr		Martial
Marcialo	marcial.0o.PERS	de		Martial
Marcialo	marcial.0o.PERS	fr		Martial
marcipano	marcip.0o	de		Marzipan
marcipano	marcip.0o	en		marzipan
marcipano	marcip.0o	fr		massepain
marcipano	marcip.0o.KUI	de		Marzipan
marcipano	marcip.0o.KUI	en		marzipan
marcipano	marcip.0o.KUI	fr		massepain
marĉeto	marcx.0eto	fr		mare
marĉeto	marcx.0eto.flako	de		Pfuhl
marĉeto	marcx.0eto.flako	fr		mare
marĉeto	marcx.0eto.marcxo	de		Morast
marĉeto	marcx.0eto.marcxo	de		Moorloch
marĉeto	marcx.0eto.marcxo	fr		mare
marĉo	marcx.0o	de		Sumpf
marĉo	marcx.0o	de		Moor
marĉo	marcx.0o	de		Morast
marĉo	marcx.0o.FIG	de		Sumpf
marĉo	marcx.0o.FIG	de		Moor
marĉo	marcx.0o.FIG	de		Morast
marĉo	marcx.0o.GEOG	en		marsh
marĉo	marcx.0o.GEOG	en		swamp
marĉo	marcx.0o.GEOG	fr		marais
marĉo	marcx.0o.GEOG	de		Sumpf
marĉo	marcx.0o.GEOG	de		Moor
marĉo	marcx.0o.GEOG	de		Morast
enmarĉiĝi	marcx.en0igxi	de	im Morast stecken bleiben	stecken
enmarĉiĝi	marcx.en0igxi	en		sink
enmarĉiĝi	marcx.en0igxi	fr	s'embourber	embourber
enmarĉiĝi	marcx.en0igxi.KOMUNE	de	im Morast stecken bleiben	stecken
enmarĉiĝi	marcx.en0igxi.KOMUNE	en		sink
enmarĉiĝi	marcx.en0igxi.KOMUNE	fr	s'embourber	embourber
marĉandado	marcxa.0ado	de		Feilschen
marĉandado	marcxa.0ado	de		Feilscherei
marĉandado	marcxa.0ado	de		Gefeilsche
marĉandado	marcxa.0ado	en		bargaining
marĉandado	marcxa.0ado	en		haggling
marĉandado	marcxa.0ado	fr		marchandage
marĉandado	marcxa.0ado.EKON	de		Feilschen
marĉandado	marcxa.0ado.EKON	de		Feilscherei
marĉandado	marcxa.0ado.EKON	de		Gefeilsche
marĉandado	marcxa.0ado.EKON	en		bargaining
marĉandado	marcxa.0ado.EKON	en		haggling
marĉandado	marcxa.0ado.EKON	fr		marchandage
marĉandi	marcxa.0i	de		feilschen
marĉandi	marcxa.0i	en		bargain
marĉandi	marcxa.0i	en		haggle
marĉandi	marcxa.0i	fr		marchander
marĉandi	marcxa.0i.EKON	de		feilschen
marĉandi	marcxa.0i.EKON	en		bargain
marĉandi	marcxa.0i.EKON	en		haggle
marĉandi	marcxa.0i.EKON	fr		marchander
nemarĉandema	marcxa.ne0ema	fr	intraitable (en affaires)	intraitable
nemarĉandema	marcxa.ne0ema.EKON	fr	intraitable (en affaires)	intraitable
margarino	margar.0o	de		Margarine
margarino	margar.0o	fr		margarine
margarino	margar.0o	en		margarine
Margareto	margaret.0o	NULL	NULL	NULL
Margerito	margaret.0o	NULL	NULL	NULL
Margareto	margaret.0o.virina_nomo	de		Margarethe
Margerito	margaret.0o.virina_nomo	de		Margarethe
Margareto	margaret.0o.virina_nomo	en		Margaret
Margerito	margaret.0o.virina_nomo	en		Margaret
Margareto	margaret.0o.virina_nomo	en		Margarita
Margerito	margaret.0o.virina_nomo	en		Margarita
marĝena	margxe.0a	de		marginal
marĝena	margxe.0a	de		geringfügig
marĝena	margxe.0a	de		unbedeutend
marĝena	margxe.0a	de		marginal
marĝena	margxe.0a	de		peripher
marĝena	margxe.0a.FIG	de		marginal
marĝena	margxe.0a.FIG	de		geringfügig
marĝena	margxe.0a.FIG	de		unbedeutend
marĝena	margxe.0a.FIG	de		marginal
marĝena	margxe.0a.FIG	de		peripher
marĝeno	margxe.0o	de		Rand
marĝeno	margxe.0o	en		margin
marĝeno	margxe.0o	fr		marge
marĝeno	margxe.0o.TIP	de		Seitenrand
marĝeno	margxe.0o.TIP	de		Rand
marĝeno	margxe.0o.TIP	en		margin
marĝeno	margxe.0o.TIP	fr		marge
marĝeno	margxe.0o.nefiksita	de		Spielraum
marĝeno	margxe.0o.nefiksita	de		Rand
marĝeno	margxe.0o.nefiksita	en		margin
marĝeno	margxe.0o.nefiksita	fr		marge
marĝeno	margxe.0o.regiono	de		Peripherie
marĝeno	margxe.0o.regiono	de		Rand
marĝeno	margxe.0o.regiono	en		margin
marĝeno	margxe.0o.regiono	fr		marge
marĝenulo	margxe.0ulo	de		Außenseiter
marĝenulo	margxe.0ulo	de		Aussteiger
marĝenulo	margxe.0ulo	fr	marginal (subst.)	marginal
marĝenulo	margxe.0ulo.MOD	de		Außenseiter
marĝenulo	margxe.0ulo.MOD	de		Aussteiger
marĝenulo	margxe.0ulo.MOD	fr	marginal (subst.)	marginal
erarmarĝeno	margxe.erar0o	de		Abweichung
erarmarĝeno	margxe.erar0o	de		Fehlerbereich
erarmarĝeno	margxe.erar0o	en		bias
erarmarĝeno	margxe.erar0o.SCI	de		Abweichung
erarmarĝeno	margxe.erar0o.SCI	de		Fehlerbereich
erarmarĝeno	margxe.erar0o.SCI	en		bias
krommarĝeno	margxe.krom0o	de		Einrückung
krommarĝeno	margxe.krom0o	en		indentation
krommarĝeno	margxe.krom0o	fr		indentation
krommarĝeno	margxe.krom0o.TIP	de		Einrückung
krommarĝeno	margxe.krom0o.TIP	en		indentation
krommarĝeno	margxe.krom0o.TIP	fr		indentation
profitmarĝeno	margxe.profit0o	de	Gewinnmarge	marge
profitmarĝeno	margxe.profit0o	de		Gewinnspanne
profitmarĝeno	margxe.profit0o.EKON	de	Gewinnmarge	marge
profitmarĝeno	margxe.profit0o.EKON	de		Gewinnspanne
Manjo	mari.0njo	en		Molly
Marinjo	mari.0njo	en		Molly
Manjo	mari.0njo	en		Mollie
Marinjo	mari.0njo	en		Mollie
Manjo	mari.0njo	fr		Marinette
Marinjo	mari.0njo	fr		Marinette
Manjo	mari.0njo	fr		Marion
Marinjo	mari.0njo	fr		Marion
Manjo	mari.0njo	fr		Manon
Marinjo	mari.0njo	fr		Manon
Mario	mari.0o	NULL	NULL	NULL
Mario	mari.0o.virino	de		Maria
Mario	mari.0o.virino	de		Marie
Mario	mari.0o.virino	en		Maria
Mario	mari.0o.virino	en		Mary
Mario	mari.0o.virino	fr		Marie
Mario	mari.0o.viro	de		Mario
Mario	mari.0o.viro	en		Mario
Mario	mari.0o.viro	fr		Mario
Mario	mari.0o.viro	fr		Marius
mariaĝo	mariagx.0o	de	Mariage (Kartenspiel)	Mariage
mariaĝo	mariagx.0o	fr		brisque
mariaĝo	mariagx.0o	fr	mariage (jeu de cartes)	mariage
mariaĝo	mariagx.0o.SPO	de	Mariage (Kartenspiel)	Mariage
mariaĝo	mariagx.0o.SPO	fr		brisque
mariaĝo	mariagx.0o.SPO	fr	mariage (jeu de cartes)	mariage
mariĥuano	marihxuan.0o	de		Marihuana
mariĥuano	marihxuan.0o	fr		marijuana
Marilando	mariland.0o	en		Maryland
Marilando	mariland.0o	fr		Maryland
Marilando	mariland.0o.GEOG	en		Maryland
Marilando	mariland.0o.GEOG	fr		Maryland
marimbo	marimb.0o	en		marimba
marimbo	marimb.0o	fr		marimba
marimbo	marimb.0o.MUZ	en		marimba
marimbo	marimb.0o.MUZ	fr		marimba
marini	marin.0i	de		marinieren
marini	marin.0i	en		marinate
marini	marin.0i	fr		mariner
marioneto	marion.0o	de		Marionette
marioneto	marion.0o	fr		marionnette
marioneto	marion.0o.FIG	fr		fantoche
marioneto	marion.0o.FIG	de		Marionette
marioneto	marion.0o.FIG	fr		marionnette
marioneto	marion.0o.TEA	en		marionette
marioneto	marion.0o.TEA	de		Marionette
marioneto	marion.0o.TEA	fr		marionnette
marisko	marisk.0o	de		Meeresfrüchte
marisko	marisk.0o	en		seafood
marisko	marisk.0o	fr		fruit de mer
marki	mark.0i	de		markieren
marki	mark.0i	fr		marquer
marki	mark.0i.io	de		markieren
marki	mark.0i.io	fr		marquer
marki	mark.0i.iu	de		markieren
marki	mark.0i.iu	fr		marquer
marko	mark.0o	en		mark
marko	mark.0o.objekto	de		Marke
marko	mark.0o.objekto	en		mark
marko	mark.0o.produkto	de		Marke
marko	mark.0o.produkto	en		mark
marko	mark.0o.signo	de		Markierung
marko	mark.0o.signo	fr		marque
marko	mark.0o.signo	fr		repère
marko	mark.0o.signo	en		mark
brulmarki	mark.brul0i	de		brandmarken
brulmarki	mark.brul0i	en		brand
brulmarki	mark.brul0i	fr		marquer au fer
brulmarki	mark.brul0i.AGR	de		brandmarken
brulmarki	mark.brul0i.AGR	en		brand
